model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,THRESH
IsolationForest,15,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[],[],[]
Xgboost,15,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.         1.         1.         1.         1.        ]","[0.         0.02631579 0.05263158 0.05263158 0.10526316 0.10526316
 0.10526316 0.13157895 0.13157895 0.23684211 0.23684211 0.55263158
 0.55263158 0.68421053 0.73684211 0.86842105 0.92105263 1.        ]","[1.8203754  0.82037544 0.696367   0.6900071  0.46836686 0.45389256
 0.44080964 0.26402575 0.22961167 0.19667241 0.19499128 0.02332184
 0.02319754 0.01023152 0.00970018 0.00650765 0.00649954 0.00458134]"
RandomForest,16,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,"[0.         0.         0.         0.42857143 0.57142857 0.57142857
 0.57142857 1.        ]","[0.         0.02631579 0.05263158 0.15789474 0.15789474 0.28947368
 0.34210526 1.        ]","[2.         1.         0.77777778 0.66666667 0.44444444 0.33333333
 0.11111111 0.        ]"
DecisionTree,16,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.57142857 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.34210526 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,16,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[0.         0.42857143 0.71428571 1.         1.        ],[0.         0.07894737 0.10526316 0.5        1.        ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,16,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,16,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,16,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[],[],[]
Xgboost,16,0.77522,0.7594,0.6666666666666666,0.9230769230769231,0.57143,0.94737,0.55313,"[0.         0.         0.14285714 0.14285714 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.         1.         1.        ]","[0.         0.02631579 0.02631579 0.05263158 0.05263158 0.05263158
 0.15789474 0.15789474 0.18421053 0.18421053 0.26315789 0.26315789
 0.92105263 0.97368421 1.        ]","[1.731801   0.73180103 0.67288107 0.62921196 0.5367979  0.5302932
 0.30389407 0.21767135 0.20591423 0.1723835  0.14674664 0.14327179
 0.02630105 0.02527499 0.02463436]"
RandomForest,17,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,17,0.72,0.73308,0.5,0.918918918918919,0.57143,0.89474,0.44191,[0.         0.14285714 0.14285714 0.57142857 1.        ],[0.         0.02631579 0.07894737 0.10526316 1.        ],[2.         1.         0.75       0.66666667 0.        ]
KNN,17,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.57142857 1.         1.
 1.         1.        ]","[0.         0.05263158 0.05263158 0.07894737 0.13157895 0.23684211
 0.68421053 1.        ]","[1.66666667 0.66666667 0.55555556 0.44444444 0.33333333 0.22222222
 0.11111111 0.        ]"
OneClassSVM,17,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,17,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,17,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[],[],[]
Xgboost,17,0.77522,0.7594,0.6666666666666666,0.9230769230769231,0.57143,0.94737,0.55313,"[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.
 1.         1.         1.         1.        ]","[0.         0.02631579 0.02631579 0.05263158 0.05263158 0.15789474
 0.15789474 0.21052632 0.21052632 0.26315789 0.26315789 0.63157895
 0.68421053 0.89473684 0.94736842 1.        ]","[1.732135   0.7321351  0.69382787 0.6183377  0.52893907 0.2929696
 0.2090333  0.17832759 0.1672558  0.14707121 0.13651425 0.0506989
 0.0490318  0.02801878 0.02727393 0.02362315]"
RandomForest,18,0.4375,0.46053,0.0,0.8333333333333334,0.0,0.92105,-0.11471,[0.         0.         0.57142857 1.         1.        ],[0.         0.07894737 0.15789474 0.34210526 1.        ],[1.75 0.75 0.5  0.25 0.  ]
DecisionTree,18,0.74108,0.70113,0.75,0.9024390243902439,0.42857,0.97368,0.5123,[0.         0.42857143 0.42857143 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.42857143 0.        ]
KNN,18,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.71428571 0.85714286 1.
 1.        ]","[0.         0.05263158 0.05263158 0.10526316 0.23684211 0.65789474
 1.        ]","[1.71428571 0.71428571 0.57142857 0.42857143 0.28571429 0.14285714
 0.        ]"
OneClassSVM,18,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,18,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,18,0.4658,0.54887,0.18181818181818182,0.8695652173913043,0.57143,0.52632,0.07087,[],[],[]
Xgboost,18,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,"[0.         0.         0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.         1.         1.         1.         1.        ]","[0.         0.02631579 0.02631579 0.07894737 0.07894737 0.07894737
 0.18421053 0.18421053 0.23684211 0.23684211 0.34210526 0.34210526
 0.71052632 0.76315789 0.89473684 0.94736842 1.        ]","[1.9015234  0.9015234  0.86511886 0.5477472  0.50491554 0.4915459
 0.19692893 0.18119356 0.1762073  0.1444751  0.08672395 0.08006532
 0.0222957  0.02122146 0.01203152 0.01141211 0.00815698]"
RandomForest,19,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,19,0.50549,0.50564,0.16666666666666666,0.8461538461538461,0.14286,0.86842,0.01202,[0.         0.14285714 1.        ],[0.         0.13157895 1.        ],[2. 1. 0.]
KNN,19,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,[0.         0.         0.14285714 0.85714286 1.         1.        ],[0.         0.02631579 0.07894737 0.13157895 0.52631579 1.        ],[1.8 0.8 0.6 0.4 0.2 0. ]
OneClassSVM,19,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,19,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,19,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[],[],[]
Xgboost,19,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,"[0.         0.         0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 1.         1.         1.
 1.        ]","[0.         0.02631579 0.02631579 0.10526316 0.10526316 0.10526316
 0.15789474 0.15789474 0.28947368 0.28947368 0.92105263 0.97368421
 1.        ]","[1.8260543  0.8260544  0.8113672  0.49186096 0.48986357 0.4824247
 0.27080232 0.20975947 0.12604117 0.09032718 0.01177162 0.00973718
 0.00798268]"
RandomForest,20,0.4375,0.46053,0.0,0.8333333333333334,0.0,0.92105,-0.11471,[0.         0.         0.         0.71428571 1.         1.        ],[0.         0.02631579 0.07894737 0.15789474 0.36842105 1.        ],[1.8 0.8 0.6 0.4 0.2 0. ]
DecisionTree,20,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.71428571 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.23684211 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,20,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[0.         0.42857143 0.71428571 1.         1.        ],[0.         0.07894737 0.10526316 0.5        1.        ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,20,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,20,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,20,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[],[],[]
Xgboost,20,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,"[0.         0.         0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.         1.
 1.         1.         1.        ]","[0.         0.02631579 0.02631579 0.07894737 0.07894737 0.07894737
 0.18421053 0.18421053 0.31578947 0.31578947 0.65789474 0.71052632
 0.86842105 0.92105263 1.        ]","[1.9201665  0.92016655 0.888299   0.5547602  0.5074525  0.47843215
 0.22231995 0.16474417 0.09614408 0.08060227 0.02523422 0.02446677
 0.01415277 0.01129565 0.00890781]"
RandomForest,21,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,21,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.57142857 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.34210526 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,21,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,"[0.         0.         0.42857143 0.71428571 0.85714286 1.
 1.        ]","[0.         0.05263158 0.07894737 0.10526316 0.21052632 0.55263158
 1.        ]","[1.71428571 0.71428571 0.57142857 0.42857143 0.28571429 0.14285714
 0.        ]"
OneClassSVM,21,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,21,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,21,0.48157,0.56203,0.19047619047619047,0.875,0.57143,0.55263,0.09013,[],[],[]
Xgboost,21,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[0.         0.02631579 0.02631579 0.07894737 0.07894737 0.15789474
 0.15789474 0.21052632 0.21052632 0.23684211 0.23684211 0.26315789
 0.26315789 0.63157895 0.68421053 0.71052632 0.78947368 0.86842105
 0.97368421 1.        ]","[1.8042233  0.8042233  0.75760883 0.41211838 0.41126683 0.27988657
 0.26741886 0.25405115 0.25400248 0.2524819  0.2502808  0.14527954
 0.14466505 0.05312917 0.04545933 0.04341989 0.03725705 0.03381034
 0.0328317  0.02189936]"
RandomForest,22,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,"[0.         0.         0.         0.42857143 0.57142857 0.57142857
 0.57142857 1.        ]","[0.         0.02631579 0.05263158 0.15789474 0.15789474 0.28947368
 0.34210526 1.        ]","[2.         1.         0.77777778 0.66666667 0.44444444 0.33333333
 0.11111111 0.        ]"
DecisionTree,22,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.57142857 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.34210526 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,22,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[0.         0.42857143 0.71428571 1.         1.        ],[0.         0.07894737 0.10526316 0.5        1.        ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,22,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,22,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,22,0.77522,0.7594,0.6666666666666666,0.9230769230769231,0.57143,0.94737,0.55313,[],[],[]
Xgboost,22,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.71428571 0.85714286 0.85714286 1.         1.         1.
 1.         1.         1.         1.         1.        ]","[0.         0.02631579 0.02631579 0.10526316 0.10526316 0.15789474
 0.15789474 0.15789474 0.23684211 0.23684211 0.65789474 0.73684211
 0.76315789 0.86842105 0.92105263 0.97368421 1.        ]","[1.7738054  0.77380544 0.7242727  0.4121273  0.31281462 0.29182604
 0.28599873 0.2296709  0.2063408  0.17270394 0.05262877 0.04492113
 0.04234369 0.03605253 0.03434109 0.03433589 0.02328189]"
RandomForest,23,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,"[0.         0.         0.         0.42857143 0.57142857 0.57142857
 0.57142857 1.        ]","[0.         0.02631579 0.05263158 0.15789474 0.15789474 0.28947368
 0.34210526 1.        ]","[2.         1.         0.77777778 0.66666667 0.44444444 0.33333333
 0.11111111 0.        ]"
DecisionTree,23,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.57142857 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.34210526 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,23,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[0.         0.42857143 0.71428571 1.         1.        ],[0.         0.07894737 0.10526316 0.5        1.        ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,23,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,23,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,23,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[],[],[]
Xgboost,23,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.         1.         1.         1.         1.        ]","[0.         0.02631579 0.05263158 0.05263158 0.07894737 0.07894737
 0.07894737 0.18421053 0.18421053 0.28947368 0.28947368 0.42105263
 0.42105263 0.73684211 0.78947368 0.86842105 0.92105263 1.        ]","[1.8170974  0.8170975  0.79263955 0.7030536  0.587009   0.4650652
 0.44533902 0.21802106 0.2019257  0.17143202 0.11450014 0.05177977
 0.04402532 0.01043752 0.01006847 0.00856334 0.00850907 0.00488613]"
RandomForest,24,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,24,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[0.         0.42857143 1.        ],[0.         0.05263158 1.        ],[2. 1. 0.]
KNN,24,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,"[0.         0.         0.42857143 0.71428571 0.85714286 1.
 1.        ]","[0.         0.05263158 0.07894737 0.10526316 0.21052632 0.55263158
 1.        ]","[1.71428571 0.71428571 0.57142857 0.42857143 0.28571429 0.14285714
 0.        ]"
OneClassSVM,24,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,24,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,24,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[],[],[]
Xgboost,24,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,"[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.         1.         1.         1.        ]","[0.         0.         0.10526316 0.10526316 0.10526316 0.15789474
 0.15789474 0.31578947 0.31578947 0.92105263 0.97368421 1.        ]","[1.8077556  0.8077556  0.512539   0.45969248 0.43468487 0.26967067
 0.18952823 0.11636399 0.11081912 0.01027202 0.00980493 0.00789422]"
RandomForest,25,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,25,0.74108,0.70113,0.75,0.9024390243902439,0.42857,0.97368,0.5123,[0.         0.42857143 0.42857143 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.42857143 0.        ]
KNN,25,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.57142857 0.57142857 0.71428571 0.71428571 1.
 1.         1.        ]","[0.         0.02631579 0.05263158 0.05263158 0.07894737 0.07894737
 0.10526316 0.10526316 0.13157895 0.13157895 0.21052632 0.21052632
 0.68421053 1.        ]","[1.84838157 0.84838157 0.64863614 0.59196816 0.50712639 0.45197645
 0.41533666 0.40375123 0.31163248 0.30593329 0.24318354 0.21171728
 0.05681643 0.        ]"
OneClassSVM,25,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,25,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,25,0.74108,0.70113,0.75,0.9024390243902439,0.42857,0.97368,0.5123,[],[],[]
Xgboost,25,0.77522,0.7594,0.6666666666666666,0.9230769230769231,0.57143,0.94737,0.55313,"[0.         0.         0.14285714 0.14285714 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.         1.        ]","[0.         0.02631579 0.02631579 0.05263158 0.05263158 0.05263158
 0.15789474 0.15789474 0.18421053 0.18421053 0.23684211 0.23684211
 0.94736842 1.        ]","[1.7462448  0.7462448  0.670183   0.6194535  0.541368   0.53684175
 0.2960661  0.21795622 0.21567138 0.17241979 0.15901767 0.14552903
 0.02557273 0.02504903]"
RandomForest,26,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,26,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.71428571 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.23684211 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,26,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,[0.         0.         0.14285714 0.85714286 1.         1.        ],[0.         0.02631579 0.07894737 0.13157895 0.52631579 1.        ],[1.8 0.8 0.6 0.4 0.2 0. ]
OneClassSVM,26,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,26,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,26,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[],[],[]
Xgboost,26,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,"[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.         1.
 1.         1.         1.         1.         1.        ]","[0.         0.02631579 0.05263158 0.05263158 0.07894737 0.07894737
 0.15789474 0.15789474 0.44736842 0.44736842 0.65789474 0.71052632
 0.73684211 0.81578947 0.86842105 0.92105263 1.        ]","[1.8827876  0.8827876  0.739492   0.6478578  0.52732205 0.4805371
 0.32793796 0.22941859 0.05588728 0.05531584 0.01684989 0.01624836
 0.01323842 0.01245728 0.01175941 0.01157036 0.00729947]"
RandomForest,27,0.4375,0.46053,0.0,0.8333333333333334,0.0,0.92105,-0.11471,[0.         0.         0.57142857 1.         1.        ],[0.         0.07894737 0.15789474 0.34210526 1.        ],[1.75 0.75 0.5  0.25 0.  ]
DecisionTree,27,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,[0.         0.14285714 1.        ],[0.         0.07894737 1.        ],[2. 1. 0.]
KNN,27,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.57142857 1.         1.
 1.         1.        ]","[0.         0.05263158 0.05263158 0.07894737 0.13157895 0.23684211
 0.68421053 1.        ]","[1.66666667 0.66666667 0.55555556 0.44444444 0.33333333 0.22222222
 0.11111111 0.        ]"
OneClassSVM,27,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,27,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,27,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,[],[],[]
Xgboost,27,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.         1.         1.         1.         1.        ]","[0.         0.02631579 0.05263158 0.05263158 0.07894737 0.07894737
 0.07894737 0.18421053 0.18421053 0.28947368 0.28947368 0.42105263
 0.42105263 0.73684211 0.78947368 0.86842105 0.92105263 1.        ]","[1.8170974  0.8170975  0.79263955 0.7030536  0.587009   0.4650652
 0.44533902 0.21802106 0.2019257  0.17143202 0.11450014 0.05177977
 0.04402532 0.01043752 0.01006847 0.00856334 0.00850907 0.00488613]"
RandomForest,28,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,28,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,[0.         0.14285714 1.        ],[0.         0.07894737 1.        ],[2. 1. 0.]
KNN,28,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,[0.         0.         0.14285714 0.85714286 1.         1.        ],[0.         0.02631579 0.07894737 0.13157895 0.52631579 1.        ],[1.8 0.8 0.6 0.4 0.2 0. ]
OneClassSVM,28,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,28,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,28,0.71154,0.68797,0.6,0.9,0.42857,0.94737,0.43355,[],[],[]
Xgboost,28,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.85714286 0.85714286 1.         1.
 1.         1.         1.         1.        ]","[0.         0.         0.07894737 0.07894737 0.21052632 0.21052632
 0.23684211 0.23684211 0.23684211 0.28947368 0.28947368 0.73684211
 0.78947368 0.81578947 0.97368421 1.        ]","[1.8203819  0.82038194 0.42861116 0.41957662 0.29854584 0.279853
 0.27937663 0.2708873  0.21095592 0.14341319 0.13391498 0.04108284
 0.03995178 0.03850166 0.03019569 0.02766082]"
RandomForest,29,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,29,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.71428571 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.23684211 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,29,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.57142857 1.         1.
 1.         1.        ]","[0.         0.05263158 0.05263158 0.07894737 0.13157895 0.23684211
 0.68421053 1.        ]","[1.66666667 0.66666667 0.55555556 0.44444444 0.33333333 0.22222222
 0.11111111 0.        ]"
OneClassSVM,29,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,29,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,29,0.77522,0.7594,0.6666666666666666,0.9230769230769231,0.57143,0.94737,0.55313,[],[],[]
Xgboost,29,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,"[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.         1.         1.         1.        ]","[0.         0.         0.10526316 0.10526316 0.10526316 0.15789474
 0.15789474 0.31578947 0.31578947 0.92105263 0.97368421 1.        ]","[1.8077556  0.8077556  0.512539   0.45969248 0.43468487 0.26967067
 0.18952823 0.11636399 0.11081912 0.01027202 0.00980493 0.00789422]"
RandomForest,30,0.61993,0.63534,0.3333333333333333,0.8888888888888888,0.42857,0.84211,0.24526,[0.         0.         0.85714286 1.        ],[0.         0.02631579 0.28947368 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,30,0.74624,0.74624,0.5714285714285714,0.9210526315789473,0.57143,0.92105,0.49248,[0.         0.42857143 0.57142857 0.57142857 0.57142857 1.        ],[0.         0.02631579 0.07894737 0.10526316 0.34210526 1.        ],[1.83333333 0.83333333 0.71428571 0.5        0.4        0.        ]
KNN,30,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[0.         0.42857143 0.71428571 1.         1.        ],[0.         0.07894737 0.10526316 0.5        1.        ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,30,0.61843,0.80263,0.3181818181818182,1.0,1.0,0.60526,0.43884,[],[],[]
LocalOutlierFactor,30,0.34389,0.50188,0.15625,0.8461538461538461,0.71429,0.28947,0.00301,[],[],[]
IsolationForest,30,0.68531,0.67481,0.5,0.8974358974358975,0.42857,0.92105,0.37276,[],[],[]
Xgboost,30,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.         1.         1.         1.         1.
 1.         1.         1.        ]","[0.         0.02631579 0.02631579 0.10526316 0.10526316 0.13157895
 0.13157895 0.15789474 0.15789474 0.21052632 0.21052632 0.23684211
 0.23684211 0.65789474 0.73684211 0.78947368 0.81578947 0.86842105
 0.92105263 0.97368421 1.        ]","[1.7911597  0.79115975 0.71980613 0.38446295 0.32624033 0.3069427
 0.3068315  0.29302377 0.2804463  0.22805358 0.21092388 0.20945372
 0.15955448 0.04843374 0.04456714 0.04061991 0.03917045 0.03521547
 0.03439265 0.03382734 0.022528  ]"
