model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,THRESH
RandomForest,23,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.33333333 0.33333333 1.        ],[1.71495455 0.71495455 0.70333333 0.40128571 0.32961905 0.112     ]
DecisionTree,23,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,23,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 1.        ],[0.         0.         0.66666667 1.        ],[1.6 0.6 0.4 0.2]
OneClassSVM,23,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,23,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,23,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,23,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0. 0. 0. 1. 1.],[1.7526808  0.7526807  0.687316   0.06374743 0.0173586 ]
RandomForest,24,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 1.         1.        ],[1.65217391 0.65217391 0.34782609 0.13043478 0.        ]
DecisionTree,24,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,24,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.61461145 0.61461145 0.44170185 0.21066536 0.1811253 ]
OneClassSVM,24,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,24,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,24,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,24,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.8263137  0.8263138  0.6861414  0.58250475 0.01212782 0.0097373 ]
RandomForest,25,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,25,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 0.66666667 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[2.         1.         0.66666667 0.33333333 0.        ]
KNN,25,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.        ],[0.         0.         0.66666667 1.        ],[1.6 0.6 0.4 0.2]
OneClassSVM,25,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,25,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,25,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,25,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.         0.33333333 0.33333333 1.         1.        ],[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[1.660958   0.66095805 0.605818   0.22629502 0.21860798 0.14891586]
RandomForest,26,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
DecisionTree,26,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,26,0.25,0.33333,0.0,0.4,0.0,0.66667,-0.44721,[0.         0.         0.66666667 1.         1.        ],[0.         0.33333333 0.66666667 0.66666667 1.        ],[1.54545455 0.54545455 0.45454545 0.36363636 0.27272727]
OneClassSVM,26,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,26,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,26,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,26,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.7517114  0.7517114  0.6899498  0.5625575  0.03073429 0.01132528]
RandomForest,27,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.         0.33333333 1.        ],[2.         1.         0.66666667 0.33333333 0.        ]
DecisionTree,27,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.  1.  0.5 0. ]
KNN,27,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.        ],[0.         0.         0.66666667 1.        ],[1.6 0.6 0.4 0.2]
OneClassSVM,27,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,27,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,27,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,27,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],[1.7298205  0.72982043 0.558859   0.3480024  0.13265908 0.03801652]
RandomForest,28,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 0.66666667 1.        ],[1.78947368 0.78947368 0.47368421 0.26315789 0.15789474 0.10526316]
DecisionTree,28,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.03333333]
KNN,28,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.        ],[0.         0.         0.66666667 1.        ],[1.6 0.6 0.4 0.2]
OneClassSVM,28,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,28,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,28,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,28,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 0.66666667 1.        ],[1.7374356  0.7374356  0.56956226 0.30799446 0.0686448  0.0556185 ]
RandomForest,29,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 1.         1.        ],[0.         0.         0.         0.33333333 1.        ],[2.         1.         0.71428571 0.28571429 0.14285714]
DecisionTree,29,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75 0.75 0.5  0.  ]
KNN,29,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.61461145 0.61461145 0.44170185 0.21066536 0.1811253 ]
OneClassSVM,29,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,29,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,29,0.82857,0.83333,0.75,1.0,1.0,0.66667,0.70711,[],[],[]
Xgboost,29,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0. 0. 0. 1. 1.],[1.7711263  0.7711262  0.5817878  0.02473793 0.00920776]
RandomForest,30,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 1.        ],[0.         0.66666667 1.        ],[2. 1. 0.]
DecisionTree,30,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,30,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.61808115 0.61808115 0.444634   0.34441242 0.25944369 0.1877119 ]
OneClassSVM,30,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,30,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,30,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,30,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 0.66666667 1.        ],[1.705339   0.70533895 0.5240251  0.39149708 0.0752849  0.06249024]
RandomForest,31,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 0.66666667 1.        ],[1.67800092 0.67800092 0.33085888 0.26373089 0.23873339 0.17851733]
DecisionTree,31,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.  1.  0.5 0. ]
KNN,31,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.        ],[0. 0. 1.],[1.66666667 0.66666667 0.33333333]
OneClassSVM,31,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,31,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,31,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,31,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.551439   0.551439   0.5066828  0.15467271 0.06152607]
RandomForest,32,0.25,0.33333,0.0,0.4,0.0,0.66667,-0.44721,[0.         0.         0.33333333 1.         1.        ],[0.         0.33333333 0.33333333 0.33333333 1.        ],[1.62770563 0.62770563 0.45       0.34607843 0.0627451 ]
DecisionTree,32,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,32,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.54759105 0.54759105 0.50191206 0.28148447 0.21665111 0.12034977]
OneClassSVM,32,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,32,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,32,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,32,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.5969422  0.5969422  0.55436933 0.1733018  0.10915807]
RandomForest,33,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0. 0. 0. 1.],[2.         1.         0.33333333 0.07142857]
DecisionTree,33,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.  1.  0.5 0. ]
KNN,33,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.63511954 0.63511954 0.4203063  0.22328879 0.18458298]
OneClassSVM,33,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,33,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,33,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,33,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],[1.8339133  0.83391327 0.711692   0.46799916 0.05055577 0.01036718]
RandomForest,34,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0. 0. 0. 1.],[1.6        0.6        0.41052632 0.08700295]
DecisionTree,34,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,34,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.63511954 0.63511954 0.4203063  0.22328879 0.18458298]
OneClassSVM,34,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,34,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,34,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,34,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.5969422  0.5969422  0.55436933 0.1733018  0.10915807]
RandomForest,35,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.         0.66666667 1.        ],[2.         1.         0.66666667 0.33333333 0.        ]
DecisionTree,35,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75 0.75 0.5  0.  ]
KNN,35,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 1.        ],[0.         0.         0.66666667 1.        ],[1.55555556 0.55555556 0.44444444 0.33333333]
OneClassSVM,35,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,35,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,35,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,35,0.48571,0.5,0.5,0.5,0.66667,0.33333,0.0,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0. 0. 0. 1. 1.],[1.756628   0.75662804 0.5663732  0.05616568 0.01148164]
RandomForest,36,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.         0.33333333 1.        ],[2.         1.         0.66666667 0.43333333 0.        ]
DecisionTree,36,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.  1.  0.5 0. ]
KNN,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],[1.33333333 0.33333333]
OneClassSVM,36,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,36,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,36,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,36,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 0.66666667 1.        ],[1.6978619  0.6978619  0.5516049  0.27745226 0.11267779 0.08863714]
RandomForest,37,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.         1.        ],[0.         0.         0.         0.66666667 1.        ],[1.71428571 0.71428571 0.42857143 0.28571429 0.        ]
DecisionTree,37,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],[1.33333333 0.33333333]
OneClassSVM,37,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,37,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,37,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,37,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],[1.775449   0.7754491  0.559279   0.44849992 0.07259307 0.01194266]
RandomForest,38,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 1.        ],[1.72727273 0.72727273 0.54545455 0.18181818 0.09090909]
DecisionTree,38,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,38,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
OneClassSVM,38,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,38,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,38,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,38,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],[1.763681   0.76368105 0.57844746 0.39825413 0.10465681 0.0210492 ]
RandomForest,39,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 1.         1.        ],[0.         0.33333333 0.66666667 1.        ],[1.6 0.6 0.2 0. ]
DecisionTree,39,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
KNN,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],[1.33333333 0.33333333]
OneClassSVM,39,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,39,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,39,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,39,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.7931863  0.7931863  0.65614164 0.52709126 0.0357701  0.03492591]
RandomForest,40,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
DecisionTree,40,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,40,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.         0.66666667 0.66666667 1.        ],[0.         0.33333333 0.33333333 1.         1.        ],[1.64534082 0.64534082 0.36305191 0.2356382  0.13497895]
OneClassSVM,40,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,40,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,40,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,40,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 0.66666667 1.        ],[1.6955864  0.6955865  0.6137148  0.24189949 0.10319215 0.0898516 ]
RandomForest,41,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.66666667 0.66666667 0.33333333 0.        ]
DecisionTree,41,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75 0.75 0.5  0.  ]
KNN,41,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.        ],[0. 0. 1. 1.],[1.6253412  0.6253412  0.35168446 0.2254886 ]
OneClassSVM,41,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,41,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,41,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,41,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.777486   0.77748597 0.56839067 0.5299195  0.04333805 0.01033719]
RandomForest,42,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 0.33333333 1.        ],[0.         0.         0.33333333 1.         1.        ],[1.85714286 0.85714286 0.57142857 0.28571429 0.        ]
DecisionTree,42,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75 0.75 0.5  0.  ]
KNN,42,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.        ],[0. 0. 1. 1.],[1.6253412  0.6253412  0.35168446 0.2254886 ]
OneClassSVM,42,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,42,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,42,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,42,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.777486   0.77748597 0.56839067 0.5299195  0.04333805 0.01033719]
RandomForest,43,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
DecisionTree,43,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,43,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 1.        ],[0.         0.         0.66666667 1.        ],[1.6 0.6 0.4 0.2]
OneClassSVM,43,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,43,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,43,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,43,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],[1.7122567  0.7122566  0.5422017  0.4402816  0.09167853 0.02595091]
RandomForest,44,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.66666667 1.         1.        ],[0.         0.         0.         0.33333333 1.        ],[1.91666667 0.91666667 0.41269841 0.29292929 0.2169059 ]
DecisionTree,44,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75 0.75 0.5  0.  ]
KNN,44,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
OneClassSVM,44,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,44,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,44,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,44,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.5620708  0.5620709  0.5089179  0.16435002 0.05641299]
RandomForest,45,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
DecisionTree,45,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,45,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.        ],[0. 0. 1. 1.],[1.6253412  0.6253412  0.35168446 0.2254886 ]
OneClassSVM,45,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,45,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,45,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,45,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],[1.7574813  0.75748134 0.43766037 0.4160221  0.10227268 0.04025427]
RandomForest,46,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 1.        ],[2.  1.  0.6 0.2 0. ]
DecisionTree,46,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.  1.  0.5 0. ]
KNN,46,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
OneClassSVM,46,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
