model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC
DecisionTree,37,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541
KNN,37,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249
OneClassSVM,37,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,37,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,37,1,0.43467,0.46965,0.2222222222222222,0.6593406593406593,0.08824,0.85106,-0.08479
Xgboost,37,1,0.64682,0.64336,0.5409836065573771,0.7635135135135135,0.48529,0.80142,0.29547
RandomForestClassifier,38,0,0.63866,0.63194,0.5714285714285714,0.7515527950310559,0.41176,0.85211,0.29194
DecisionTree,38,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,38,0,0.64642,0.63929,0.58,0.75625,0.42647,0.85211,0.30606
OneClassSVM,38,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,38,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,38,0,0.51436,0.52548,0.3888888888888889,0.6896551724137931,0.20588,0.84507,0.06326
Xgboost,38,0,0.64122,0.63639,0.543859649122807,0.7581699346405228,0.45588,0.8169,0.28703
RandomForestClassifier,38,1,0.62755,0.62537,0.5079365079365079,0.7534246575342466,0.47059,0.78014,0.25599
DecisionTree,38,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367
KNN,38,1,0.60583,0.602,0.5333333333333333,0.7317073170731707,0.35294,0.85106,0.23253
OneClassSVM,38,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,38,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,38,1,0.48448,0.48472,0.30666666666666664,0.664179104477612,0.33824,0.63121,-0.02985
Xgboost,38,1,0.6416,0.64007,0.5230769230769231,0.7638888888888888,0.5,0.78014,0.28353
RandomForestClassifier,39,0,0.6314,0.62997,0.5076923076923077,0.7586206896551724,0.48529,0.77465,0.26311
DecisionTree,39,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,39,0,0.61863,0.6134,0.5555555555555556,0.7393939393939394,0.36765,0.85915,0.25864
OneClassSVM,39,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,39,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,39,0,0.48309,0.48447,0.3,0.6666666666666666,0.26471,0.70423,-0.03218
Xgboost,39,0,0.65165,0.64758,0.55,0.7666666666666667,0.48529,0.80986,0.30572
RandomForestClassifier,39,1,0.63752,0.63037,0.6486486486486487,0.7441860465116279,0.35294,0.9078,0.32004
DecisionTree,39,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541
KNN,39,1,0.60971,0.60555,0.5454545454545454,0.7333333333333333,0.35294,0.85816,0.24259
OneClassSVM,39,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,39,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,39,1,0.51227,0.51257,0.3442622950819672,0.6824324324324325,0.30882,0.71631,0.0259
Xgboost,39,1,0.63157,0.62891,0.5161290322580645,0.7551020408163265,0.47059,0.78723,0.26444
RandomForestClassifier,40,0,0.65754,0.65048,0.5849056603773585,0.7643312101910829,0.45588,0.84507,0.3242
DecisionTree,40,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,40,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766
OneClassSVM,40,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,40,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,40,0,0.53049,0.53987,0.42857142857142855,0.6971428571428572,0.22059,0.85915,0.10012
Xgboost,40,0,0.59949,0.59611,0.49056603773584906,0.732484076433121,0.38235,0.80986,0.20706
RandomForestClassifier,40,1,0.66218,0.6578,0.5666666666666667,0.7718120805369127,0.5,0.8156,0.32684
DecisionTree,40,1,0.60625,0.60226,0.5208333333333334,0.7329192546583851,0.36765,0.83688,0.22781
KNN,40,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249
OneClassSVM,40,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,40,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,40,1,0.46916,0.48514,0.2894736842105263,0.6666666666666666,0.16176,0.80851,-0.03611
Xgboost,40,1,0.62908,0.62484,0.5263157894736842,0.75,0.44118,0.80851,0.26266
RandomForestClassifier,41,0,0.61083,0.60636,0.5319148936170213,0.7361963190184049,0.36765,0.84507,0.23881
DecisionTree,41,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,41,0,0.61863,0.6134,0.5555555555555556,0.7393939393939394,0.36765,0.85915,0.25864
OneClassSVM,41,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,41,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,41,0,0.5275,0.53956,0.4375,0.6966292134831461,0.20588,0.87324,0.10302
Xgboost,41,0,0.63317,0.62935,0.5254237288135594,0.7549668874172185,0.45588,0.80282,0.26933
RandomForestClassifier,41,1,0.61767,0.61394,0.5087719298245614,0.743421052631579,0.42647,0.80142,0.23973
DecisionTree,41,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367
KNN,41,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249
OneClassSVM,41,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,41,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,41,1,0.45071,0.47726,0.25806451612903225,0.6629213483146067,0.11765,0.83688,-0.05994
Xgboost,41,1,0.61372,0.6104,0.5,0.7417218543046358,0.42647,0.79433,0.23102
RandomForestClassifier,42,0,0.61472,0.60988,0.5434782608695652,0.7378048780487805,0.36765,0.85211,0.24863
DecisionTree,42,0,0.63945,0.63701,0.5238095238095238,0.7619047619047619,0.48529,0.78873,0.27981
KNN,42,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766
OneClassSVM,42,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,42,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,42,0,0.49501,0.49824,0.32075471698113206,0.6751592356687898,0.25,0.74648,-0.00379
Xgboost,42,0,0.61877,0.61433,0.5185185185185185,0.7435897435897436,0.41176,0.8169,0.24482
RandomForestClassifier,42,1,0.57877,0.57848,0.43283582089552236,0.7253521126760564,0.42647,0.7305,0.15758
DecisionTree,42,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541
KNN,42,1,0.60706,0.60477,0.6,0.7298850574712644,0.30882,0.90071,0.26291
OneClassSVM,42,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,42,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,42,1,0.51233,0.52686,0.35,0.6972477064220184,0.51471,0.53901,0.05038
Xgboost,42,1,0.59813,0.59491,0.5106382978723404,0.7283950617283951,0.35294,0.83688,0.21301
RandomForestClassifier,43,0,0.6435,0.64053,0.532258064516129,0.7635135135135135,0.48529,0.79577,0.28833
DecisionTree,43,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,43,0,0.64642,0.63929,0.58,0.75625,0.42647,0.85211,0.30606
OneClassSVM,43,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,43,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,43,0,0.52419,0.53604,0.42424242424242425,0.6949152542372882,0.20588,0.8662,0.09268
Xgboost,43,0,0.63236,0.62966,0.5161290322580645,0.7567567567567568,0.47059,0.78873,0.26602
RandomForestClassifier,43,1,0.6685,0.66083,0.6037735849056604,0.7692307692307693,0.47059,0.85106,0.34638
DecisionTree,43,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367
KNN,43,1,0.6032,0.60122,0.5833333333333334,0.7283236994219653,0.30882,0.89362,0.25118
OneClassSVM,43,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,43,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,43,1,0.41116,0.41813,0.2524271844660194,0.6037735849056604,0.38235,0.4539,-0.15345
Xgboost,43,1,0.62041,0.61801,0.5,0.7482993197278912,0.45588,0.78014,0.24208
RandomForestClassifier,44,0,0.63464,0.62842,0.56,0.75,0.41176,0.84507,0.28217
DecisionTree,44,0,0.64115,0.64975,0.49382716049382713,0.7829457364341085,0.58824,0.71127,0.28791
KNN,44,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343
OneClassSVM,44,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,44,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,44,0,0.46547,0.49544,0.3076923076923077,0.6739130434782609,0.11765,0.87324,-0.01295
Xgboost,44,0,0.6067,0.60408,0.48333333333333334,0.74,0.42647,0.78169,0.21561
RandomForestClassifier,44,1,0.61767,0.61394,0.5087719298245614,0.743421052631579,0.42647,0.80142,0.23973
DecisionTree,44,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367
KNN,44,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249
OneClassSVM,44,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,44,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,44,1,0.45946,0.47778,0.2702702702702703,0.6627906976744186,0.14706,0.80851,-0.05454
Xgboost,44,1,0.6416,0.64007,0.5230769230769231,0.7638888888888888,0.5,0.78014,0.28353
RandomForestClassifier,45,0,0.65055,0.64789,0.5396825396825397,0.7687074829931972,0.5,0.79577,0.30202
DecisionTree,45,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,45,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343
OneClassSVM,45,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,45,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,45,0,0.4711,0.50249,0.3333333333333333,0.6774193548387096,0.11765,0.88732,0.00731
Xgboost,45,0,0.62983,0.62552,0.5263157894736842,0.7516339869281046,0.44118,0.80986,0.26415
RandomForestClassifier,45,1,0.61767,0.61394,0.5087719298245614,0.743421052631579,0.42647,0.80142,0.23973
DecisionTree,45,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367
KNN,45,1,0.5904,0.59032,0.5555555555555556,0.7225433526011561,0.29412,0.88652,0.22413
OneClassSVM,45,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,45,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,45,1,0.47871,0.49249,0.3076923076923077,0.6705882352941176,0.17647,0.80851,-0.01806
Xgboost,45,1,0.61372,0.6104,0.5,0.7417218543046358,0.42647,0.79433,0.23102
RandomForestClassifier,46,0,0.63542,0.63349,0.515625,0.7602739726027398,0.48529,0.78169,0.27141
DecisionTree,46,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,46,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343
OneClassSVM,46,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,46,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,46,0,0.45177,0.48457,0.2692307692307692,0.6684782608695652,0.10294,0.8662,-0.04385
Xgboost,46,0,0.6314,0.62997,0.5076923076923077,0.7586206896551724,0.48529,0.77465,0.26311
RandomForestClassifier,46,1,0.54264,0.55027,0.45714285714285713,0.7011494252873564,0.23529,0.86525,0.12615
DecisionTree,46,1,0.60625,0.60226,0.5208333333333334,0.7329192546583851,0.36765,0.83688,0.22781
KNN,46,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249
OneClassSVM,46,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,46,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,46,1,0.46756,0.49854,0.32,0.6739130434782609,0.11765,0.87943,-0.00422
Xgboost,46,1,0.63157,0.62891,0.5161290322580645,0.7551020408163265,0.47059,0.78723,0.26444
RandomForestClassifier,47,0,0.64041,0.6367,0.5333333333333333,0.76,0.47059,0.80282,0.28319
DecisionTree,47,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,47,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343
OneClassSVM,47,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,47,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,47,0,0.48535,0.52009,0.42105263157894735,0.6858638743455497,0.11765,0.92254,0.06555
Xgboost,47,0,0.64446,0.64022,0.5423728813559322,0.7615894039735099,0.47059,0.80986,0.29197
RandomForestClassifier,47,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367
DecisionTree,47,1,0.55054,0.55434,0.45,0.7041420118343196,0.26471,0.84397,0.12943
KNN,47,1,0.6032,0.60122,0.5833333333333334,0.7283236994219653,0.30882,0.89362,0.25118
OneClassSVM,47,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,47,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,47,1,0.50407,0.50798,0.34,0.6792452830188679,0.25,0.76596,0.01752
Xgboost,47,1,0.61818,0.61316,0.5416666666666666,0.7391304347826086,0.38235,0.84397,0.25209
RandomForestClassifier,48,0,0.63542,0.63349,0.515625,0.7602739726027398,0.48529,0.78169,0.27141
DecisionTree,48,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,48,0,0.61863,0.6134,0.5555555555555556,0.7393939393939394,0.36765,0.85915,0.25864
OneClassSVM,48,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,48,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,48,0,0.51718,0.52579,0.38461538461538464,0.6900584795321637,0.22059,0.83099,0.06206
Xgboost,48,0,0.63317,0.62935,0.5254237288135594,0.7549668874172185,0.45588,0.80282,0.26933
RandomForestClassifier,48,1,0.61296,0.60883,0.575,0.7337278106508875,0.33824,0.87943,0.25923
DecisionTree,48,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541
KNN,48,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249
OneClassSVM,48,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,48,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,48,1,0.48775,0.49656,0.3181818181818182,0.6727272727272727,0.20588,0.78723,-0.00791
Xgboost,48,1,0.60979,0.60685,0.4915254237288136,0.74,0.42647,0.78723,0.22244
RandomForestClassifier,49,0,0.63464,0.62842,0.56,0.75,0.41176,0.84507,0.28217
DecisionTree,49,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152
KNN,49,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766
OneClassSVM,49,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253
LocalOutlierFactor,49,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964
IsolationForest,49,0,0.48796,0.51688,0.391304347826087,0.6844919786096256,0.13235,0.90141,0.05059
Xgboost,49,0,0.6067,0.60408,0.48333333333333334,0.74,0.42647,0.78169,0.21561
RandomForestClassifier,49,1,0.64524,0.63903,0.5660377358490566,0.7564102564102564,0.44118,0.83688,0.29943
DecisionTree,49,1,0.60625,0.60226,0.5208333333333334,0.7329192546583851,0.36765,0.83688,0.22781
KNN,49,1,0.6032,0.60122,0.5833333333333334,0.7283236994219653,0.30882,0.89362,0.25118
OneClassSVM,49,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764
LocalOutlierFactor,49,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096
IsolationForest,49,1,0.46973,0.49525,0.3103448275862069,0.6722222222222223,0.13235,0.85816,-0.01286
Xgboost,49,1,0.62908,0.62484,0.5263157894736842,0.75,0.44118,0.80851,0.26266
