model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC
Xgboost,19,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,19,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
DecisionTree,19,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
KNN,19,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,19,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,19,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,19,1,0.42321,0.5933,0.2,0.9130434782608695,0.81818,0.36842,0.14524
Xgboost,19,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,20,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,20,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,20,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,20,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,20,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,20,0,0.47241,0.47528,0.1111111111111111,0.8305084745762712,0.09091,0.85965,-0.05373
Xgboost,20,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,20,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
DecisionTree,20,1,0.57764,0.57496,0.3,0.8620689655172413,0.27273,0.87719,0.15588
KNN,20,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,20,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,20,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,20,1,0.74702,0.76555,0.5384615384615384,0.9272727272727272,0.63636,0.89474,0.49734
Xgboost,20,1,0.61582,0.60128,0.42857142857142855,0.8688524590163934,0.27273,0.92982,0.24545
RandomForestClassifier,21,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,21,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,21,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,21,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,21,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,21,0,0.46501,0.46651,0.1,0.8275862068965517,0.09091,0.84211,-0.06965
Xgboost,21,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,21,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
DecisionTree,21,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,21,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,21,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,21,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,21,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996
Xgboost,21,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,22,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,22,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,22,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,22,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,22,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,22,0,0.47241,0.47528,0.1111111111111111,0.8305084745762712,0.09091,0.85965,-0.05373
Xgboost,22,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,22,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
DecisionTree,22,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
KNN,22,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,22,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,22,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,22,1,0.8029,0.79187,0.7,0.9310344827586207,0.63636,0.94737,0.60692
Xgboost,22,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226
RandomForestClassifier,23,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,23,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,23,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,23,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,23,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,23,0,0.51196,0.51196,0.18181818181818182,0.8421052631578947,0.18182,0.84211,0.02392
Xgboost,23,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,23,1,0.55179,0.54705,0.2857142857142857,0.8524590163934426,0.18182,0.91228,0.11403
DecisionTree,23,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
KNN,23,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,23,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,23,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,23,1,0.77946,0.811,0.5714285714285714,0.9444444444444444,0.72727,0.89474,0.56646
Xgboost,23,1,0.61582,0.60128,0.42857142857142855,0.8688524590163934,0.27273,0.92982,0.24545
RandomForestClassifier,24,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,24,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,24,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,24,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,24,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,24,0,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
Xgboost,24,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367
RandomForestClassifier,24,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
DecisionTree,24,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,24,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,24,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,24,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,24,1,0.4707,0.62839,0.21951219512195122,0.9259259259259259,0.81818,0.4386,0.19325
Xgboost,24,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,25,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,25,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,25,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,25,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,25,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,25,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
Xgboost,25,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,25,1,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875
DecisionTree,25,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,25,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,25,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,25,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,25,1,0.74702,0.76555,0.5384615384615384,0.9272727272727272,0.63636,0.89474,0.49734
Xgboost,25,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963
RandomForestClassifier,26,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,26,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,26,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,26,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,26,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,26,0,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
Xgboost,26,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,26,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
DecisionTree,26,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767
KNN,26,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,26,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,26,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,26,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619
Xgboost,26,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
RandomForestClassifier,27,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,27,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,27,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,27,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,27,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,27,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
Xgboost,27,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,27,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
DecisionTree,27,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
KNN,27,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,27,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,27,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,27,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619
Xgboost,27,1,0.61582,0.60128,0.42857142857142855,0.8688524590163934,0.27273,0.92982,0.24545
RandomForestClassifier,28,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,28,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,28,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,28,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,28,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,28,0,0.51196,0.51196,0.18181818181818182,0.8421052631578947,0.18182,0.84211,0.02392
Xgboost,28,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,28,1,0.47241,0.47528,0.1111111111111111,0.8305084745762712,0.09091,0.85965,-0.05373
DecisionTree,28,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,28,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,28,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,28,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,28,1,0.41106,0.58453,0.1956521739130435,0.9090909090909091,0.81818,0.35088,0.13307
Xgboost,28,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963
RandomForestClassifier,29,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,29,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,29,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,29,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,29,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,29,0,0.46501,0.46651,0.1,0.8275862068965517,0.09091,0.84211,-0.06965
Xgboost,29,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,29,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
DecisionTree,29,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
KNN,29,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,29,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,29,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,29,1,0.69963,0.73923,0.4375,0.9230769230769231,0.63636,0.84211,0.41536
Xgboost,29,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,30,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,30,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,30,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,30,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,30,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,30,0,0.45774,0.45774,0.09090909090909091,0.8245614035087719,0.09091,0.82456,-0.08453
Xgboost,30,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,30,1,0.55026,0.56778,0.23529411764705882,0.8627450980392157,0.36364,0.77193,0.11529
DecisionTree,30,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,30,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,30,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,30,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,30,1,0.69963,0.73923,0.4375,0.9230769230769231,0.63636,0.84211,0.41536
Xgboost,30,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
RandomForestClassifier,31,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,31,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,31,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,31,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,31,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,31,0,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
Xgboost,31,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,31,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
DecisionTree,31,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,31,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,31,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,31,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,31,1,0.74702,0.76555,0.5384615384615384,0.9272727272727272,0.63636,0.89474,0.49734
Xgboost,31,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963
RandomForestClassifier,32,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,32,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,32,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,32,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,32,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,32,0,0.55179,0.54705,0.2857142857142857,0.8524590163934426,0.18182,0.91228,0.11403
Xgboost,32,0,0.52225,0.52791,0.3333333333333333,0.8461538461538461,0.09091,0.96491,0.1001
RandomForestClassifier,32,1,0.49405,0.49442,0.15384615384615385,0.8363636363636363,0.18182,0.80702,-0.01045
DecisionTree,32,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,32,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,32,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,32,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,32,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996
Xgboost,32,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
RandomForestClassifier,33,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,33,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,33,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,33,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,33,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,33,0,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875
Xgboost,33,0,0.52225,0.52791,0.3333333333333333,0.8461538461538461,0.09091,0.96491,0.1001
RandomForestClassifier,33,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
DecisionTree,33,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767
KNN,33,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,33,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,33,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,33,1,0.8029,0.79187,0.7,0.9310344827586207,0.63636,0.94737,0.60692
Xgboost,33,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,34,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,34,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,34,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,34,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,34,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,34,0,0.46501,0.46651,0.1,0.8275862068965517,0.09091,0.84211,-0.06965
Xgboost,34,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,34,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
DecisionTree,34,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767
KNN,34,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,34,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,34,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,34,1,0.76552,0.74641,0.6666666666666666,0.9152542372881356,0.54545,0.94737,0.53552
Xgboost,34,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226
RandomForestClassifier,35,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,35,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,35,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,35,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,35,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,35,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
Xgboost,35,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,35,1,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875
DecisionTree,35,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767
KNN,35,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,35,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,35,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,35,1,0.41106,0.58453,0.1956521739130435,0.9090909090909091,0.81818,0.35088,0.13307
Xgboost,35,1,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875
RandomForestClassifier,36,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,36,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,36,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,36,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,36,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,36,0,0.52133,0.52073,0.2,0.8448275862068966,0.18182,0.85965,0.04311
Xgboost,36,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367
RandomForestClassifier,36,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
DecisionTree,36,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,36,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,36,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,36,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,36,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619
Xgboost,36,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963
RandomForestClassifier,37,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367
DecisionTree,37,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,37,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,37,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,37,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,37,0,0.47241,0.47528,0.1111111111111111,0.8305084745762712,0.09091,0.85965,-0.05373
Xgboost,37,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,37,1,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
DecisionTree,37,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,37,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,37,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,37,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,37,1,0.50183,0.68262,0.24390243902439024,0.9629629629629629,0.90909,0.45614,0.27487
Xgboost,37,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226
RandomForestClassifier,38,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,38,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,38,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,38,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,38,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,38,0,0.52133,0.52073,0.2,0.8448275862068966,0.18182,0.85965,0.04311
Xgboost,38,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,38,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
DecisionTree,38,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,38,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,38,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,38,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,38,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619
