model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC
IsolationForest,37,1,0.65698,0.72822,0.38095238095238093,0.9210526315789473,0.72727,0.72917,0.37128
Xgboost,37,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493
RandomForestClassifier,38,0,0.4434,0.48958,0.0,0.8103448275862069,0.0,0.97917,-0.06286
DecisionTree,38,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,38,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,38,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,38,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,38,0,0.47695,0.47633,0.15384615384615385,0.8043478260869565,0.18182,0.77083,-0.04449
Xgboost,38,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
RandomForestClassifier,38,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,38,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045
KNN,38,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,38,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,38,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,38,1,0.64242,0.7178,0.36363636363636365,0.918918918918919,0.72727,0.70833,0.35083
Xgboost,38,1,0.59224,0.58428,0.375,0.8431372549019608,0.27273,0.89583,0.19175
RandomForestClassifier,39,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
DecisionTree,39,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,39,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,39,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,39,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,39,0,0.47695,0.47633,0.15384615384615385,0.8043478260869565,0.18182,0.77083,-0.04449
Xgboost,39,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
RandomForestClassifier,39,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,39,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708
KNN,39,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,39,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,39,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,39,1,0.62811,0.68277,0.35,0.8974358974358975,0.63636,0.72917,0.30074
Xgboost,39,1,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686
RandomForestClassifier,40,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,40,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,40,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,40,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,40,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,40,0,0.4381,0.43466,0.11764705882352941,0.7857142857142857,0.18182,0.6875,-0.11238
Xgboost,40,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712
RandomForestClassifier,40,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,40,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246
KNN,40,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172
OneClassSVM,40,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,40,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,40,1,0.65711,0.7036,0.3888888888888889,0.9024390243902439,0.63636,0.77083,0.34442
Xgboost,40,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464
RandomForestClassifier,41,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,41,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,41,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,41,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,41,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,41,0,0.47556,0.48295,0.14285714285714285,0.8076923076923077,0.09091,0.875,-0.04106
Xgboost,41,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
RandomForestClassifier,41,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,41,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246
KNN,41,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,41,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,41,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,41,1,0.57349,0.6411,0.2916666666666667,0.8857142857142857,0.63636,0.64583,0.22373
Xgboost,41,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172
RandomForestClassifier,42,0,0.4434,0.48958,0.0,0.8103448275862069,0.0,0.97917,-0.06286
DecisionTree,42,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,42,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,42,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,42,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,42,0,0.42157,0.44792,0.0,0.7962962962962963,0.0,0.89583,-0.14567
Xgboost,42,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
RandomForestClassifier,42,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,42,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708
KNN,42,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,42,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,42,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,42,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645
Xgboost,42,1,0.59224,0.58428,0.375,0.8431372549019608,0.27273,0.89583,0.19175
RandomForestClassifier,43,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
DecisionTree,43,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,43,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,43,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,43,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,43,0,0.50761,0.50758,0.2,0.8163265306122449,0.18182,0.83333,0.01573
Xgboost,43,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712
RandomForestClassifier,43,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,43,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708
KNN,43,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,43,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,43,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,43,1,0.60036,0.66193,0.3181818181818182,0.8918918918918919,0.63636,0.6875,0.26084
Xgboost,43,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246
RandomForestClassifier,44,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,44,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,44,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,44,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,44,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,44,0,0.44968,0.4517,0.1,0.7959183673469388,0.09091,0.8125,-0.10027
Xgboost,44,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
RandomForestClassifier,44,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,44,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045
KNN,44,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172
OneClassSVM,44,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,44,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,44,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493
Xgboost,44,1,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686
RandomForestClassifier,45,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,45,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,45,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,45,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,45,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,45,0,0.40404,0.41667,0.0,0.7843137254901961,0.0,0.83333,-0.1896
Xgboost,45,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712
RandomForestClassifier,45,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,45,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246
KNN,45,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,45,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,45,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,45,1,0.6141,0.67235,0.3333333333333333,0.8947368421052632,0.63636,0.70833,0.28038
Xgboost,45,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172
RandomForestClassifier,46,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
DecisionTree,46,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,46,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,46,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,46,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,46,0,0.48492,0.49053,0.17647058823529413,0.8095238095238095,0.27273,0.70833,-0.01629
Xgboost,46,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712
RandomForestClassifier,46,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,46,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045
KNN,46,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,46,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,46,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,46,1,0.68617,0.69981,0.46153846153846156,0.8913043478260869,0.54545,0.85417,0.3755
Xgboost,46,1,0.59224,0.58428,0.375,0.8431372549019608,0.27273,0.89583,0.19175
RandomForestClassifier,47,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,47,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,47,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,47,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,47,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,47,0,0.46677,0.47254,0.125,0.803921568627451,0.09091,0.85417,-0.06248
Xgboost,47,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712
RandomForestClassifier,47,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,47,1,0.55602,0.56723,0.26666666666666666,0.8409090909090909,0.36364,0.77083,0.12027
KNN,47,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,47,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,47,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,47,1,0.78044,0.75189,0.75,0.9019607843137255,0.54545,0.95833,0.57311
Xgboost,47,1,0.55329,0.54924,0.3333333333333333,0.8301886792452831,0.18182,0.91667,0.1269
RandomForestClassifier,48,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,48,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,48,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,48,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,48,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,48,0,0.43295,0.43087,0.08333333333333333,0.7872340425531915,0.09091,0.77083,-0.13377
Xgboost,48,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712
RandomForestClassifier,48,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,48,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045
KNN,48,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172
OneClassSVM,48,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,48,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,48,1,0.78044,0.75189,0.75,0.9019607843137255,0.54545,0.95833,0.57311
Xgboost,48,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464
RandomForestClassifier,49,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
DecisionTree,49,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
KNN,49,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873
OneClassSVM,49,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447
LocalOutlierFactor,49,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337
IsolationForest,49,0,0.45816,0.46212,0.1111111111111111,0.8,0.09091,0.83333,-0.08206
Xgboost,49,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081
RandomForestClassifier,49,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294
DecisionTree,49,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045
KNN,49,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898
OneClassSVM,49,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951
LocalOutlierFactor,49,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194
IsolationForest,49,1,0.68783,0.72443,0.4375,0.9069767441860465,0.63636,0.8125,0.39322
Xgboost,49,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464
