model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
RandomForest,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.4 0.8 1. ],0.48999999999999994,4
DecisionTree,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.4 0.8 1. ],0.48999999999999994,4
KNN,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,39,0.53964,0.55,0.5384615384615384,0.5714285714285714,0.7,0.4,0.10483,[0.  0.3 0.9 1. ],[0.  0.4 0.8 1. ],0.48999999999999994,4
LocalOutlierFactor,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,39,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.6 0.9 1. ],[0.  0.4 0.8 1. ],0.61,4
Xgboost,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.4 0.8 1. ],0.48999999999999994,4
RandomForest,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.8 0.8 0.8 0.9 1. ],[0.  0.2 0.2 0.4 0.5 0.8 1. ],0.7450000000000001,5
DecisionTree,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 1. ],[0.  0.2 1. ],0.7000000000000002,5
KNN,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 1. ],[0.  0.1 0.1 1. ],0.54,5
OneClassSVM,39,0.64912,0.65,0.6666666666666666,0.6363636363636364,0.6,0.7,0.30151,[0.  0.  0.  0.3 0.3 0.4 1.  1. ],[0.  0.1 0.6 0.6 0.7 0.7 0.9 1. ],0.27,5
LocalOutlierFactor,39,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.  0.  0.6 0.8 0.8 1.  1. ],[0.  0.1 0.5 0.7 0.7 0.9 0.9 1. ],0.32,5
IsolationForest,39,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.2 0.2 0.7 0.7 0.9 0.9 1. ],0.6699999999999999,5
Xgboost,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.6 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.3 0.4 0.7 0.7 0.8 0.8 0.9 1. ],0.565,5
RandomForest,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.3 0.5 0.8 1. ],[0.  0.1 0.1 0.6 0.9 1. ],0.495,6
DecisionTree,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.5 0.5 0.7 0.7 0.9 1. ],[0.  0.  0.1 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.5549999999999999,6
KNN,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.6 1. ],[0.  0.  0.6 1. ],0.56,6
OneClassSVM,39,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.6 0.6 1.  1. ],[0.  0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.9 0.9 1. ],0.365,6
LocalOutlierFactor,39,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.1 0.8 0.8 0.9 1. ],[0.  0.  0.8 0.9 0.9 1. ],0.535,6
IsolationForest,39,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.1 0.1 0.2 0.2 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],0.545,6
Xgboost,39,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.7 0.7 0.8 0.8 0.9 1.  1. ],[0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.8 0.8 0.9 1. ],0.565,6
RandomForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.5 0.6 0.6 0.8 1. ],[0.  0.  0.3 0.6 0.8 0.9 0.9 1. ],0.47000000000000003,0
DecisionTree,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.5 0.6 0.8 0.8 1. ],[0.  0.  0.3 0.6 0.8 0.9 1.  1. ],0.47,0
KNN,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,40,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.1 0.2 0.3 0.6 0.8 1.  1. ],[0.  0.  0.2 0.5 0.8 0.9 0.9 1. ],0.41,0
LocalOutlierFactor,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.5 0.6 0.8 0.9 1.  1. ],[0.  0.1 0.4 0.7 0.7 0.9 0.9 1. ],0.55,0
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.6 1. ],[0.  0.  0.3 0.8 1. ],0.485,0
RandomForest,40,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 1. ],[0.  0.  0.1 1. ],0.505,1
DecisionTree,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.3 0.4 0.6 1. ],[0.  0.  0.  0.1 0.1 0.3 1. ],0.6849999999999999,1
KNN,40,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.5 0.5 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.3 0.3 0.7 0.7 0.8 0.8 0.9 1. ],0.47,1
OneClassSVM,40,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,40,0.47917,0.5,0.5,0.5,0.7,0.3,0.0,[0.  0.1 0.1 0.4 0.4 1.  1. ],[0.  0.  0.3 0.3 0.5 0.5 1. ],0.61,1
IsolationForest,40,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.61,1
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.3 0.5 0.6 0.6 0.8 0.8 0.9 1. ],[0.  0.  0.  0.1 0.2 0.6 0.8 0.8 0.9 1.  1. ],0.5700000000000001,1
RandomForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.8 1. ],[0.  0.6 0.8 1. ],0.45999999999999996,2
DecisionTree,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.4 0.4 1. ],[0.  0.1 0.1 0.2 0.3 1. ],0.565,2
KNN,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 1. ],[0.  0.1 0.6 1. ],0.45500000000000007,2
OneClassSVM,40,0.53964,0.55,0.5384615384615384,0.5714285714285714,0.7,0.4,0.10483,[0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.41,2
LocalOutlierFactor,40,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1. ],0.49,2
IsolationForest,40,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.5449999999999999,2
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.7 0.7 0.8 1. ],[0.  0.  0.1 0.5 0.7 0.7 0.8 0.8 1. ],0.395,2
RandomForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.5 0.5 1. ],[0.  0.  0.1 0.2 0.6 0.7 1. ],0.48500000000000004,3
DecisionTree,40,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.2 1. ],[0.  0.  0.2 1. ],0.51,3
KNN,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.5 0.5 0.6 1. ],[0.  0.  0.2 0.2 0.4 0.4 1. ],0.6,3
OneClassSVM,40,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.45999999999999996,3
LocalOutlierFactor,40,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.63,3
IsolationForest,40,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.53,3
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.6 0.6 0.8 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.6 0.7 0.8 0.8 0.9 0.9 1. ],0.48,3
RandomForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.8 1. ],[0.  0.3 0.9 1. ],0.465,4
DecisionTree,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.8 1. ],[0.  0.3 0.9 1. ],0.465,4
KNN,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,40,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.3 0.8 1. ],[0.  0.3 0.9 1. ],0.465,4
LocalOutlierFactor,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,40,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.5 0.7 1. ],[0.  0.6 0.7 1. ],0.46499999999999997,4
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.8 1. ],[0.  0.3 0.9 1. ],0.465,4
RandomForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.7 0.8 1. ],[0.  0.1 0.5 0.6 1. ],0.7,5
DecisionTree,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.5 0.5 1. ],[0.  0.1 0.2 0.3 0.4 1. ],0.5249999999999999,5
KNN,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.4 1. ],0.3,5
OneClassSVM,40,0.64194,0.65,0.7142857142857143,0.6153846153846154,0.5,0.8,0.31449,[0.  0.  0.1 0.1 0.4 0.4 0.5 1.  1. ],[0.  0.1 0.1 0.5 0.5 0.8 0.8 0.9 1. ],0.33499999999999996,5
LocalOutlierFactor,40,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.  0.  0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.3 0.3 0.5 0.5 0.9 0.9 1. ],0.645,5
IsolationForest,40,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.9 0.9 1. ],0.695,5
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.5 0.5 0.7 0.7 0.8 1. ],[0.  0.1 0.2 0.4 0.5 0.8 0.8 1. ],0.575,5
RandomForest,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.4 0.6 0.6 1. ],[0.  0.  0.1 0.3 0.3 0.5 0.9 1. ],0.45999999999999996,6
DecisionTree,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.4 0.6 0.7 1. ],[0.  0.  0.2 0.2 0.4 0.7 0.7 1. ],0.515,6
KNN,40,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 1. ],[0. 0. 1.],0.55,6
OneClassSVM,40,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.5 0.6 1.  1. ],0.7450000000000001,6
LocalOutlierFactor,40,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.1 0.2 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.6 0.6 1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.7 1.  1. ],0.515,6
IsolationForest,40,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.2 0.2 0.3 0.4 0.4 0.8 0.8 1. ],[0.  0.2 0.2 0.4 0.5 0.5 0.8 0.8 1.  1. ],0.34500000000000003,6
Xgboost,40,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.3 0.4 0.4 0.5 0.5 0.7 0.9 0.9 1. ],[0.  0.  0.  0.2 0.5 0.6 0.6 0.7 0.7 0.8 1.  1. ],0.505,6
RandomForest,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.4 0.5 0.6 0.8 1. ],[0.  0.  0.4 0.5 0.5 0.7 0.7 0.8 1. ],0.44999999999999996,0
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.4 0.5 0.7 0.8 1. ],[0.  0.  0.1 0.5 0.5 0.7 0.8 0.8 1. ],0.42,0
KNN,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,0
OneClassSVM,41,0.59596,0.6,0.625,0.5833333333333334,0.5,0.7,0.20412,[0.  0.  0.1 0.2 0.3 0.5 0.7 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.7 0.8 1.  1. ],0.41000000000000003,0
LocalOutlierFactor,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,41,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.2 0.4 0.5 0.7 0.8 0.9 1.  1. ],[0.  0.1 0.5 0.5 0.7 0.7 0.9 0.9 1. ],0.52,0
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.5 0.7 1. ],[0.  0.1 0.5 0.7 0.8 1. ],0.395,0
RandomForest,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.1 0.2 0.2 0.4 0.8 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.6 1. ],0.41000000000000003,1
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 0. 1.],[0.  0.1 0.5 1. ],0.25,1
KNN,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,1
OneClassSVM,41,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,41,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.  0.4 0.4 0.5 0.5 1.  1. ],[0.  0.1 0.1 0.4 0.4 0.6 0.6 1. ],0.62,1
IsolationForest,41,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.1 0.2 0.2 0.7 0.7 1.  1. ],[0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 1. ],0.68,1
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.6 0.8 0.8 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.4 0.4 0.8 1.  1. ],0.545,1
RandomForest,41,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.4 0.5 0.7 0.8 1. ],[0.  0.1 0.4 0.5 0.8 0.8 1. ],0.46499999999999997,2
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.3 0.4 0.4 1. ],[0.  0.1 0.2 0.2 0.3 0.4 0.5 1. ],0.44499999999999995,2
KNN,41,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0. 0. 1.],[0.  0.2 1. ],0.4,2
OneClassSVM,41,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.5,2
LocalOutlierFactor,41,0.6,0.6,0.6,0.6,0.6,0.6,0.2,[0.  0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1. ],0.37,2
IsolationForest,41,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.1 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.73,2
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.2 0.3 0.4 0.4 0.6 0.6 0.8 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.5 0.5 0.7 0.7 0.8 0.9 0.9 1. ],0.35,2
RandomForest,41,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.2 0.3 0.4 1. ],[0.  0.  0.2 0.3 0.4 0.4 0.6 1. ],0.40499999999999997,3
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.3 0.4 0.4 0.6 1. ],[0.  0.2 0.3 0.3 0.4 0.6 0.6 1. ],0.4600000000000001,3
KNN,41,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.1 0.2 1. ],[0.  0.  0.2 0.2 1. ],0.5,3
OneClassSVM,41,0.49495,0.5,0.5,0.5,0.6,0.4,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1. ],0.5,3
LocalOutlierFactor,41,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.8 1. ],0.5700000000000001,3
IsolationForest,41,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.44000000000000006,3
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.3 0.3 0.5 0.7 0.7 0.8 0.8 1. ],[0.  0.1 0.2 0.4 0.4 0.5 0.5 0.5 0.7 0.7 1.  1. ],0.43,3
RandomForest,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.3 0.7 1. ],0.5700000000000001,4
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.3 0.7 1. ],0.5700000000000001,4
KNN,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,41,0.34066,0.4,0.25,0.4375,0.1,0.7,-0.25,[0.  0.3 0.9 1. ],[0.  0.3 0.7 1. ],0.5700000000000001,4
LocalOutlierFactor,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,41,0.34066,0.4,0.25,0.4375,0.1,0.7,-0.25,[0.  0.6 0.9 1. ],[0.  0.4 0.7 1. ],0.63,4
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.3 0.7 1. ],0.5700000000000001,4
RandomForest,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.4 0.4 0.7 0.7 0.9 1.  1. ],[0.  0.  0.1 0.2 0.3 0.4 0.7 0.8 1. ],0.735,5
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.5 0.5 1. ],[0.  0.1 0.3 0.3 0.5 1. ],0.495,5
KNN,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 1. ],[0.  0.3 0.6 1. ],0.335,5
OneClassSVM,41,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 1. ],[0.  0.  0.1 0.1 0.4 0.4 0.5 0.5 0.8 0.8 1.  1.  1. ],0.41000000000000003,5
LocalOutlierFactor,41,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.3 0.5 0.5 1. ],0.78,5
IsolationForest,41,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.3 0.3 0.4 0.4 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.9 0.9 1.  1. ],0.6349999999999999,5
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.4 0.4 0.5 0.5 0.6 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.2 0.3 0.3 0.4 0.5 0.5 0.7 0.8 0.9 1. ],0.6,5
RandomForest,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.8 0.9 0.9 0.9 1. ],[0.  0.4 0.5 0.5 0.6 0.9 1. ],0.545,6
DecisionTree,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.9 0.9 1. ],[0.  0.5 0.8 1. ],0.685,6
KNN,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,41,0.53964,0.55,0.5384615384615384,0.5714285714285714,0.7,0.4,0.10483,[0.  0.  0.1 0.1 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.45999999999999996,6
LocalOutlierFactor,41,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.  0.  0.8 0.8 0.9 0.9 1.  1. ],[0.  0.2 0.3 0.5 0.7 0.7 0.9 0.9 1. ],0.52,6
IsolationForest,41,0.27083,0.3,0.16666666666666666,0.35714285714285715,0.1,0.5,-0.43644,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 1.  1. ],0.6200000000000001,6
Xgboost,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.5 0.5 0.9 0.9 0.9 0.9 1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.5 0.8 1. ],0.81,6
RandomForest,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.7 0.7 0.9 0.9 1. ],[0.  0.2 0.4 0.6 0.7 0.8 0.9 1. ],0.44499999999999995,0
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.4 0.6 0.7 0.8 0.9 1. ],0.43499999999999994,0
KNN,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,0
OneClassSVM,42,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.  0.1 0.1 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.4 0.6 0.7 0.9 1. ],0.455,0
LocalOutlierFactor,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,42,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.2 0.8 0.8 0.9 1.  1. ],[0.  0.1 0.3 0.6 0.8 0.9 1. ],0.715,0
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.7 1. ],[0.  0.3 0.6 1. ],0.475,0
RandomForest,42,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.1 0.2 0.3 1. ],[0.  0.  0.3 0.4 0.4 1. ],0.435,1
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.3 0.5 1. ],[0.  0.3 0.4 0.5 1. ],0.49,1
KNN,42,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 1. ],[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.6 1. ],0.48000000000000004,1
OneClassSVM,42,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,42,0.34837,0.35,0.36363636363636365,0.3333333333333333,0.4,0.3,-0.30151,[0.  0.  0.2 0.2 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.9 0.9 1. ],0.7000000000000001,1
IsolationForest,42,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1. ],0.6000000000000001,1
