model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
Xgboost,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.42857143 0.57142857 1.         1.        ],[0.         0.14285714 0.28571429 0.57142857 0.71428571 1.        ],0.6122448979591837,0
RandomForest,36,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.57142857 0.57142857 0.71428571 0.71428571
 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.6938775510204082,1
DecisionTree,36,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.42857143 0.85714286 0.85714286 1.        ]","[0.         0.28571429 0.42857143 0.57142857 0.57142857 0.71428571
 0.85714286 0.85714286 1.         1.        ]",0.2653061224489796,1
KNN,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.42857143 0.85714286 1.        ],[0.         0.14285714 0.71428571 0.85714286 1.        ],0.346938775510204,1
OneClassSVM,36,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1. 1.],[0.         0.85714286 1.        ],0.5714285714285714,1
LocalOutlierFactor,36,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.14285714 0.14285714 0.57142857 0.57142857 1.        ],[0.         0.         0.85714286 0.85714286 1.         1.        ],0.20408163265306123,1
IsolationForest,36,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 0.85714286 1.         1.        ]",0.40816326530612246,1
Xgboost,36,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.71428571 0.71428571 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.5306122448979592,1
RandomForest,36,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 1.         1.         1.        ]",0.16326530612244897,2
DecisionTree,36,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.14285714 0.42857143 0.42857143
 1.        ]","[0.         0.14285714 0.28571429 0.57142857 0.57142857 1.
 1.        ]",0.20408163265306123,2
KNN,36,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.         0.14285714 0.71428571 1.        ],[0.         0.14285714 0.28571429 0.42857143 1.         1.        ],0.25510204081632654,2
OneClassSVM,36,0.53333,0.57143,0.5454545454545454,0.6666666666666666,0.85714,0.28571,0.17408,"[0.         0.         0.         0.14285714 0.14285714 1.
 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.71428571 0.71428571
 1.        ]",0.3469387755102041,2
LocalOutlierFactor,36,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,[0. 0. 0. 1. 1.],[0.         0.14285714 0.71428571 0.71428571 1.        ],0.2857142857142857,2
IsolationForest,36,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.44897959183673475,2
Xgboost,36,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.14285714 0.14285714
 0.42857143 0.42857143 0.57142857 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.85714286
 0.85714286 1.         1.         1.        ]",0.14285714285714288,2
RandomForest,36,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.14285714 0.28571429 0.42857143 0.42857143
 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 1.        ]",0.45918367346938777,3
DecisionTree,36,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.14285714 0.14285714 1.        ],[0.         0.14285714 0.14285714 0.28571429 1.        ],0.4285714285714286,3
KNN,36,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]","[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 1.         1.        ]",0.5918367346938774,3
OneClassSVM,36,0.49744,0.5,0.5,0.5,0.57143,0.42857,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 1.         1.        ]",0.4081632653061224,3
LocalOutlierFactor,36,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.85714286
 0.85714286 1.         1.        ]",0.24489795918367346,3
IsolationForest,36,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.57142857 0.57142857 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]",0.20408163265306123,3
Xgboost,36,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.         1.        ]",0.46938775510204084,3
RandomForest,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.71428571 1.         1.        ],[0.         0.         0.85714286 1.        ],0.8775510204081634,4
DecisionTree,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.71428571 1.         1.        ],[0.         0.         0.85714286 1.        ],0.8775510204081634,4
KNN,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.71428571 1.         1.        ],[0.         0.         0.85714286 1.        ],0.8775510204081634,4
LocalOutlierFactor,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 1.         1.        ],[0.         0.85714286 0.85714286 1.        ],0.2653061224489796,4
Xgboost,36,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.71428571 1.         1.        ],[0.         0.         0.85714286 1.        ],0.8775510204081634,4
RandomForest,36,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.14285714 0.42857143 0.42857143
 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.42857143 0.71428571 0.85714286
 0.85714286 1.        ]",0.2755102040816327,5
DecisionTree,36,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.71428571 0.71428571 0.85714286
 1.        ]","[0.         0.         0.28571429 0.42857143 0.71428571 0.71428571
 1.        ]",0.6326530612244898,5
KNN,36,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,[0.         0.14285714 1.        ],[0.         0.28571429 1.        ],0.4285714285714286,5
OneClassSVM,36,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 1.        ]",0.7857142857142857,5
LocalOutlierFactor,36,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 1.        ]","[0.         0.         0.28571429 0.42857143 0.71428571 0.85714286
 1.         1.        ]",0.2653061224489796,5
IsolationForest,36,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.57142857 1.        ]","[0.         0.14285714 0.57142857 0.57142857 0.85714286 0.85714286
 1.         1.        ]",0.22448979591836737,5
Xgboost,36,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.28571429 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.28571429 0.42857143 0.42857143 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 0.85714286 1.        ]",0.5102040816326531,5
RandomForest,36,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.57142857
 0.85714286 1.        ]","[0.         0.         0.28571429 0.28571429 0.42857143 0.57142857
 0.57142857 1.        ]",0.5918367346938775,6
DecisionTree,36,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.14285714 0.42857143 0.57142857 1.        ],[0.         0.         0.28571429 0.28571429 0.42857143 1.        ],0.5612244897959183,6
KNN,36,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.42857143 1.        ],[0.         0.14285714 1.        ],0.6428571428571429,6
OneClassSVM,36,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.6632653061224489,6
LocalOutlierFactor,36,0.3262,0.35714,0.25,0.4,0.14286,0.57143,-0.31623,"[0.         0.28571429 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 1.         1.        ]",0.6428571428571429,6
IsolationForest,36,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 1.         1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.71428571
 0.71428571 1.        ]",0.7653061224489796,6
Xgboost,36,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.28571429 0.42857143 0.42857143
 0.57142857 0.71428571 1.         1.         1.        ]","[0.         0.         0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 1.        ]",0.6326530612244898,6
RandomForest,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.28571429 0.57142857 0.71428571 1.        ],[0.         0.         0.28571429 0.42857143 0.71428571 1.        ],0.5510204081632653,0
DecisionTree,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.71428571 1.        ],[0.         0.         0.71428571 1.        ],0.5510204081632653,0
KNN,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.85714286 1.        ],[0.         0.85714286 1.        ],0.5,0
LocalOutlierFactor,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,37,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.57142857 0.71428571 0.85714286
 1.        ]","[0.         0.28571429 0.42857143 0.57142857 0.85714286 1.
 1.        ]",0.40816326530612246,0
Xgboost,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.28571429 0.57142857 0.71428571 1.        ],[0.         0.         0.28571429 0.42857143 0.71428571 1.        ],0.5510204081632653,0
RandomForest,37,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.42857143 0.42857143 0.71428571 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.85714286 0.85714286 0.85714286 1.        ]",0.33673469387755106,1
DecisionTree,37,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.28571429 0.57142857 0.57142857
 1.        ]","[0.         0.14285714 0.28571429 0.42857143 0.71428571 0.85714286
 1.        ]",0.33673469387755106,1
KNN,37,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.57142857 0.57142857 1.
 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 1.        ]",0.4489795918367347,1
OneClassSVM,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,37,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 1.        ]",0.5714285714285714,1
IsolationForest,37,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.57142857 0.57142857 0.85714286 0.85714286
 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]",0.673469387755102,1
Xgboost,37,0.3262,0.35714,0.25,0.4,0.14286,0.57143,-0.31623,"[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 1.         1.        ]",0.30612244897959184,1
RandomForest,37,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.57142857 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.71428571 1.        ]",0.5510204081632653,2
DecisionTree,37,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.71428571
 1.        ]",0.6020408163265305,2
KNN,37,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.14285714 0.57142857 1.        ],[0.         0.         0.28571429 0.71428571 1.        ],0.4183673469387755,2
OneClassSVM,37,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.         0.57142857 0.57142857 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 1.        ]",0.7551020408163265,2
LocalOutlierFactor,37,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.5102040816326531,2
IsolationForest,37,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.         0.42857143 0.42857143 0.85714286
 0.85714286 1.         1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]",0.46938775510204084,2
Xgboost,37,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.85714286
 1.         1.        ]",0.5306122448979591,2
RandomForest,37,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,[0.         0.57142857 0.57142857 1.        ],[0.         0.14285714 0.28571429 1.        ],0.6836734693877551,3
DecisionTree,37,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.14285714 0.42857143 0.57142857 1.        ],[0.         0.         0.14285714 0.42857143 0.57142857 1.        ],0.5102040816326531,3
KNN,37,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,[0.         0.57142857 1.        ],[0.         0.28571429 1.        ],0.6428571428571428,3
OneClassSVM,37,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 1.         1.        ]",0.6122448979591837,3
LocalOutlierFactor,37,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.         1.        ]",0.30612244897959184,3
IsolationForest,37,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 0.57142857 0.57142857 0.85714286
 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.        ]",0.326530612244898,3
Xgboost,37,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 1.        ]","[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.40816326530612246,3
RandomForest,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.         1.        ],[0.         0.14285714 0.85714286 1.        ],0.6836734693877551,4
DecisionTree,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.         1.        ],[0.         0.14285714 0.85714286 1.        ],0.6836734693877551,4
KNN,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.         1.        ],[0.         0.14285714 0.85714286 1.        ],0.6836734693877551,4
LocalOutlierFactor,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.57142857 1.         1.        ],[0.         0.71428571 0.85714286 1.        ],0.45918367346938777,4
Xgboost,37,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.        ],[0.         0.14285714 1.        ],0.6428571428571429,4
RandomForest,37,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 0.57142857 1.        ],[0.         0.14285714 0.14285714 1.        ],0.6938775510204083,5
DecisionTree,37,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.28571429 0.42857143 0.42857143 0.57142857
 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 1.        ]",0.5918367346938775,5
KNN,37,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 0.28571429 1.         1.        ],[0.         0.14285714 0.28571429 0.57142857 1.        ],0.6734693877551021,5
OneClassSVM,37,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 1.        ]","[0.         0.         0.         0.85714286 0.85714286 1.
 1.         1.        ]",0.4489795918367347,5
LocalOutlierFactor,37,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,"[0.         0.         0.         0.28571429 0.28571429 0.71428571
 0.71428571 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.85714286 0.85714286
 1.         1.        ]",0.22448979591836737,5
IsolationForest,37,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.28571429 0.42857143 0.42857143 1.         1.        ],[0.         0.         0.         0.57142857 0.57142857 1.        ],0.673469387755102,5
Xgboost,37,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.28571429 0.28571429 0.71428571
 1.         1.         1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.42857143 0.57142857 0.85714286 1.        ]",0.6122448979591837,5
RandomForest,37,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 0.71428571 1.        ]","[0.         0.         0.28571429 0.57142857 0.57142857 0.71428571
 0.85714286 0.85714286 1.        ]",0.3571428571428572,6
DecisionTree,37,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.28571429 0.42857143 1.        ],[0.         0.14285714 0.14285714 0.42857143 1.        ],0.5204081632653061,6
KNN,37,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.28571429 0.42857143 0.42857143
 0.57142857 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 1.        ]",0.40816326530612246,6
OneClassSVM,37,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.3673469387755103,6
LocalOutlierFactor,37,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.28571429 0.28571429 0.85714286 0.85714286
 1.         1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.        ]",0.5102040816326531,6
IsolationForest,37,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.71428571 0.71428571 0.85714286
 0.85714286 1.        ]",0.40816326530612246,6
Xgboost,37,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.71428571 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.71428571 0.71428571 0.71428571 1.        ]",0.41836734693877553,6
RandomForest,38,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.57142857 0.57142857 0.71428571
 0.71428571 1.         1.        ]","[0.         0.         0.14285714 0.28571429 0.42857143 0.71428571
 0.85714286 0.85714286 1.        ]",0.6224489795918368,0
DecisionTree,38,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.57142857 1.        ],[0.         0.42857143 1.        ],0.5714285714285714,0
KNN,38,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 1.        ],[0.         0.14285714 1.        ],0.5714285714285714,0
OneClassSVM,38,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.85714286 1.         1.        ],[0.         0.57142857 0.85714286 1.        ],0.653061224489796,0
LocalOutlierFactor,38,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.85714286 1.        ],[0. 1. 1.],0.42857142857142855,0
IsolationForest,38,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.28571429 0.57142857 0.57142857 0.71428571 0.85714286
 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.71428571 0.85714286
 1.         1.        ]",0.6020408163265306,0
Xgboost,38,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.28571429 0.57142857 0.57142857 0.71428571 1.
 1.        ]","[0.         0.14285714 0.28571429 0.42857143 0.71428571 0.71428571
 1.        ]",0.6326530612244898,0
RandomForest,38,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.14285714 1.        ],[0.         0.28571429 0.42857143 1.        ],0.336734693877551,1
DecisionTree,38,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.28571429 0.57142857 0.71428571
 1.        ]","[0.         0.         0.14285714 0.28571429 0.28571429 0.42857143
 1.        ]",0.6326530612244898,1
KNN,38,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 0. 1.],[0.         0.14285714 0.42857143 1.        ],0.2857142857142857,1
OneClassSVM,38,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0. 1. 1.],[0.         0.85714286 1.        ],0.5714285714285714,1
LocalOutlierFactor,38,0.49744,0.5,0.5,0.5,0.57143,0.42857,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]",0.5714285714285714,1
IsolationForest,38,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]",0.5918367346938775,1
Xgboost,38,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.42857143 0.57142857 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.14285714 0.28571429
 0.85714286 1.        ]",0.7244897959183674,1
RandomForest,38,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 1.        ]",0.6326530612244898,2
DecisionTree,38,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.42857143 1.        ],[0.         0.14285714 0.42857143 1.        ],0.5612244897959183,2
KNN,38,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]",0.5816326530612245,2
OneClassSVM,38,0.42857,0.42857,0.42857142857142855,0.42857142857142855,0.42857,0.42857,-0.14286,"[0.         0.         0.         0.57142857 0.57142857 1.
 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.71428571 0.71428571
 1.        ]",0.5306122448979591,2
