model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
IsolationForest,14,0,0.46501,0.46651,0.1,0.8275862068965517,0.09091,0.84211,-0.06965,0.09090909090909091,0.1578947368421053
Xgboost,14,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367,0.0,0.01754385964912286
RandomForestClassifier,14,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412,0.18181818181818182,0.1228070175438597
DecisionTree,14,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767,0.8181818181818182,0.26315789473684215
KNN,14,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,14,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,14,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,14,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996,0.6363636363636364,0.08771929824561409
Xgboost,14,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
RandomForestClassifier,15,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,15,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,15,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,15,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,15,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,15,0,0.52133,0.52073,0.2,0.8448275862068966,0.18182,0.85965,0.04311,0.18181818181818182,0.14035087719298245
Xgboost,15,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,15,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739,0.09090909090909091,0.10526315789473684
DecisionTree,15,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925,0.09090909090909091,0.07017543859649122
KNN,15,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,15,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,15,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,15,1,0.8029,0.79187,0.7,0.9310344827586207,0.63636,0.94737,0.60692,0.6363636363636364,0.052631578947368474
Xgboost,15,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494,0.18181818181818182,0.07017543859649122
RandomForestClassifier,16,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,16,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,16,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,16,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,16,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,16,0,0.50289,0.50319,0.16666666666666666,0.8392857142857143,0.18182,0.82456,0.00616,0.18181818181818182,0.17543859649122806
Xgboost,16,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,16,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925,0.09090909090909091,0.07017543859649122
DecisionTree,16,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
KNN,16,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,16,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,16,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,16,1,0.575,0.67943,0.27586206896551724,0.9230769230769231,0.72727,0.63158,0.26719,0.7272727272727273,0.368421052631579
Xgboost,16,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494,0.18181818181818182,0.07017543859649122
RandomForestClassifier,17,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,17,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,17,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,17,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,17,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,17,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739,0.09090909090909091,0.10526315789473684
Xgboost,17,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,17,1,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875,0.18181818181818182,0.10526315789473684
DecisionTree,17,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292,0.36363636363636365,0.21052631578947367
KNN,17,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,17,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,17,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,17,1,0.8029,0.79187,0.7,0.9310344827586207,0.63636,0.94737,0.60692,0.6363636363636364,0.052631578947368474
Xgboost,17,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963,0.18181818181818182,0.03508771929824561
RandomForestClassifier,18,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,18,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,18,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,18,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,18,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,18,0,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875,0.18181818181818182,0.10526315789473684
Xgboost,18,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,18,1,0.53441,0.53987,0.21428571428571427,0.8518518518518519,0.27273,0.80702,0.07262,0.2727272727272727,0.19298245614035092
DecisionTree,18,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
KNN,18,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,18,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,18,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,18,1,0.73045,0.75678,0.5,0.9259259259259259,0.63636,0.87719,0.46769,0.6363636363636364,0.1228070175438597
Xgboost,18,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494,0.18181818181818182,0.07017543859649122
RandomForestClassifier,19,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,19,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,19,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,19,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,19,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,19,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
Xgboost,19,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367,0.0,0.01754385964912286
RandomForestClassifier,19,1,0.55026,0.56778,0.23529411764705882,0.8627450980392157,0.36364,0.77193,0.11529,0.36363636363636365,0.22807017543859653
DecisionTree,19,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
KNN,19,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,19,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,19,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,19,1,0.73045,0.75678,0.5,0.9259259259259259,0.63636,0.87719,0.46769,0.6363636363636364,0.1228070175438597
Xgboost,19,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494,0.18181818181818182,0.07017543859649122
RandomForestClassifier,20,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,20,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,20,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,20,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,20,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,20,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739,0.09090909090909091,0.10526315789473684
Xgboost,20,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367,0.0,0.01754385964912286
RandomForestClassifier,20,1,0.55026,0.56778,0.23529411764705882,0.8627450980392157,0.36364,0.77193,0.11529,0.36363636363636365,0.22807017543859653
DecisionTree,20,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767,0.8181818181818182,0.26315789473684215
KNN,20,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,20,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,20,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,20,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619,0.6363636363636364,0.07017543859649122
Xgboost,20,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963,0.18181818181818182,0.03508771929824561
RandomForestClassifier,21,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,21,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,21,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,21,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,21,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,21,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
Xgboost,21,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,21,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925,0.09090909090909091,0.07017543859649122
DecisionTree,21,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412,0.18181818181818182,0.1228070175438597
KNN,21,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,21,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,21,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,21,1,0.76552,0.74641,0.6666666666666666,0.9152542372881356,0.54545,0.94737,0.53552,0.5454545454545454,0.052631578947368474
Xgboost,21,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
RandomForestClassifier,22,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,22,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,22,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,22,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,22,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,22,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
Xgboost,22,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,22,1,0.55179,0.54705,0.2857142857142857,0.8524590163934426,0.18182,0.91228,0.11403,0.18181818181818182,0.08771929824561409
DecisionTree,22,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767,0.8181818181818182,0.26315789473684215
KNN,22,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,22,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,22,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,22,1,0.69963,0.73923,0.4375,0.9230769230769231,0.63636,0.84211,0.41536,0.6363636363636364,0.1578947368421053
Xgboost,22,1,0.57764,0.57496,0.3,0.8620689655172413,0.27273,0.87719,0.15588,0.2727272727272727,0.1228070175438597
RandomForestClassifier,23,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,23,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,23,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,23,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,23,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,23,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
Xgboost,23,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,23,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739,0.09090909090909091,0.10526315789473684
DecisionTree,23,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292,0.36363636363636365,0.21052631578947367
KNN,23,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,23,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,23,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,23,1,0.50551,0.6547,0.23684210526315788,0.9333333333333333,0.81818,0.49123,0.22946,0.8181818181818182,0.5087719298245614
Xgboost,23,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494,0.18181818181818182,0.07017543859649122
RandomForestClassifier,24,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,24,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,24,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,24,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,24,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,24,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739,0.09090909090909091,0.10526315789473684
Xgboost,24,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,24,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292,0.36363636363636365,0.21052631578947367
DecisionTree,24,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292,0.36363636363636365,0.21052631578947367
KNN,24,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,24,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,24,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,24,1,0.74702,0.76555,0.5384615384615384,0.9272727272727272,0.63636,0.89474,0.49734,0.6363636363636364,0.10526315789473684
Xgboost,24,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226,0.18181818181818182,0.052631578947368474
RandomForestClassifier,25,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,25,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,25,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,25,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,25,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,25,0,0.46501,0.46651,0.1,0.8275862068965517,0.09091,0.84211,-0.06965,0.09090909090909091,0.1578947368421053
Xgboost,25,0,0.52225,0.52791,0.3333333333333333,0.8461538461538461,0.09091,0.96491,0.1001,0.09090909090909091,0.03508771929824561
RandomForestClassifier,25,1,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
DecisionTree,25,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925,0.09090909090909091,0.07017543859649122
KNN,25,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,25,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,25,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,25,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996,0.6363636363636364,0.08771929824561409
Xgboost,25,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226,0.18181818181818182,0.052631578947368474
RandomForestClassifier,26,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,26,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,26,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,26,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,26,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,26,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
Xgboost,26,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,26,1,0.54116,0.53828,0.25,0.85,0.18182,0.89474,0.0875,0.18181818181818182,0.10526315789473684
DecisionTree,26,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
KNN,26,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,26,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,26,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,26,1,0.8029,0.79187,0.7,0.9310344827586207,0.63636,0.94737,0.60692,0.6363636363636364,0.052631578947368474
Xgboost,26,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963,0.18181818181818182,0.03508771929824561
RandomForestClassifier,27,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,27,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,27,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,27,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,27,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,27,0,0.50289,0.50319,0.16666666666666666,0.8392857142857143,0.18182,0.82456,0.00616,0.18181818181818182,0.17543859649122806
Xgboost,27,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
RandomForestClassifier,27,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925,0.09090909090909091,0.07017543859649122
DecisionTree,27,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
KNN,27,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,27,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
LocalOutlierFactor,27,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926,0.8181818181818182,0.42105263157894735
IsolationForest,27,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619,0.6363636363636364,0.07017543859649122
Xgboost,27,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963,0.18181818181818182,0.03508771929824561
RandomForestClassifier,28,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
DecisionTree,28,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599,0.09090909090909091,0.01754385964912286
KNN,28,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599,0.09090909090909091,0.052631578947368474
OneClassSVM,28,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693,0.36363636363636365,0.5087719298245614
LocalOutlierFactor,28,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646,0.09090909090909091,0.1228070175438597
IsolationForest,28,0,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414,0.09090909090909091,0.08771929824561409
Xgboost,28,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367,0.0,0.01754385964912286
RandomForestClassifier,28,1,0.52133,0.52073,0.2,0.8448275862068966,0.18182,0.85965,0.04311,0.18181818181818182,0.14035087719298245
DecisionTree,28,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412,0.18181818181818182,0.1228070175438597
KNN,28,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139,0.36363636363636365,0.17543859649122806
OneClassSVM,28,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903,0.7272727272727273,0.5263157894736843
