model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
DecisionTree,29,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,29,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,29,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,29,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,29,0,0.48696,0.48674,0.16666666666666666,0.8085106382978723,0.18182,0.79167,-0.02565,0.18181818181818182,0.20833333333333337
Xgboost,29,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,29,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,29,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,29,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
OneClassSVM,29,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,29,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,29,1,0.6141,0.67235,0.3333333333333333,0.8947368421052632,0.63636,0.70833,0.28038,0.6363636363636364,0.29166666666666663
Xgboost,29,1,0.55329,0.54924,0.3333333333333333,0.8301886792452831,0.18182,0.91667,0.1269,0.18181818181818182,0.08333333333333337
RandomForestClassifier,30,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,30,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,30,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,30,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,30,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,30,0,0.44129,0.44129,0.09090909090909091,0.7916666666666666,0.09091,0.79167,-0.11742,0.09090909090909091,0.20833333333333337
Xgboost,30,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,30,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,30,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246,0.2727272727272727,0.1875
KNN,30,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
OneClassSVM,30,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,30,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,30,1,0.62815,0.70739,0.34782608695652173,0.9166666666666666,0.72727,0.6875,0.33122,0.7272727272727273,0.3125
Xgboost,30,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,31,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,31,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,31,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,31,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,31,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,31,0,0.49716,0.49716,0.18181818181818182,0.8125,0.18182,0.8125,-0.00568,0.18181818181818182,0.1875
Xgboost,31,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,31,1,0.61411,0.69697,0.3333333333333333,0.9142857142857143,0.72727,0.66667,0.31232,0.7272727272727273,0.33333333333333337
DecisionTree,31,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,31,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
OneClassSVM,31,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,31,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,31,1,0.58659,0.67614,0.3076923076923077,0.9090909090909091,0.72727,0.625,0.27635,0.7272727272727273,0.375
Xgboost,31,1,0.59478,0.58049,0.6666666666666666,0.8392857142857143,0.18182,0.97917,0.2854,0.18181818181818182,0.02083333333333337
RandomForestClassifier,32,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,32,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,32,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,32,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,32,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,32,0,0.46364,0.4697,0.15789473684210525,0.8,0.27273,0.66667,-0.05052,0.2727272727272727,0.33333333333333337
Xgboost,32,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,32,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,32,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246,0.2727272727272727,0.1875
KNN,32,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,32,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,32,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,32,1,0.67222,0.71402,0.4117647058823529,0.9047619047619048,0.63636,0.79167,0.36808,0.6363636363636364,0.20833333333333337
Xgboost,32,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,33,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,33,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,33,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,33,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,33,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,33,0,0.45736,0.45549,0.13333333333333333,0.7954545454545454,0.18182,0.72917,-0.07962,0.18181818181818182,0.27083333333333337
Xgboost,33,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,33,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,33,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,33,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,33,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,33,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,33,1,0.70401,0.73485,0.4666666666666667,0.9090909090909091,0.63636,0.83333,0.42011,0.6363636363636364,0.16666666666666663
Xgboost,33,1,0.55303,0.55303,0.2727272727272727,0.8333333333333334,0.27273,0.83333,0.10606,0.2727272727272727,0.16666666666666663
RandomForestClassifier,34,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,34,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,34,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,34,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,34,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,34,0,0.41,0.42708,0.0,0.7884615384615384,0.0,0.85417,-0.17564,0.0,0.14583333333333337
Xgboost,34,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,34,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,34,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,34,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,34,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,34,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,34,1,0.73586,0.7803,0.5,0.9302325581395349,0.72727,0.83333,0.49111,0.7272727272727273,0.16666666666666663
Xgboost,34,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
RandomForestClassifier,35,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,35,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,35,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,35,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,35,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,35,0,0.50761,0.50758,0.2,0.8163265306122449,0.18182,0.83333,0.01573,0.18181818181818182,0.16666666666666663
Xgboost,35,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,35,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,35,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,35,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,35,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,35,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,35,1,0.64242,0.69318,0.3684210526315789,0.9,0.63636,0.75,0.32204,0.6363636363636364,0.25
Xgboost,35,1,0.57857,0.57386,0.3333333333333333,0.84,0.27273,0.875,0.16002,0.2727272727272727,0.125
RandomForestClassifier,36,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
DecisionTree,36,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,36,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,36,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,36,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,36,0,0.53175,0.5464,0.23529411764705882,0.8333333333333334,0.36364,0.72917,0.0798,0.36363636363636365,0.27083333333333337
Xgboost,36,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,36,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,36,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,36,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,36,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,36,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,36,1,0.55639,0.67992,0.2903225806451613,0.9285714285714286,0.81818,0.54167,0.28066,0.8181818181818182,0.45833333333333337
Xgboost,36,1,0.59224,0.58428,0.375,0.8431372549019608,0.27273,0.89583,0.19175,0.2727272727272727,0.10416666666666663
RandomForestClassifier,37,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,37,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,37,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,37,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,37,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,37,0,0.45816,0.46212,0.1111111111111111,0.8,0.09091,0.83333,-0.08206,0.09090909090909091,0.16666666666666663
Xgboost,37,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,37,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,37,1,0.55602,0.56723,0.26666666666666666,0.8409090909090909,0.36364,0.77083,0.12027,0.36363636363636365,0.22916666666666663
KNN,37,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,37,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,37,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,37,1,0.62596,0.73201,0.34615384615384615,0.9393939393939394,0.81818,0.64583,0.364,0.8181818181818182,0.35416666666666663
Xgboost,37,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493,0.6363636363636364,0.10416666666666663
RandomForestClassifier,38,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,38,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,38,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,38,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,38,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,38,0,0.49387,0.50379,0.2,0.8148148148148148,0.09091,0.91667,0.01059,0.09090909090909091,0.08333333333333337
Xgboost,38,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,38,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,38,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,38,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,38,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,38,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,38,1,0.73932,0.73106,0.6,0.8979591836734694,0.54545,0.91667,0.47971,0.5454545454545454,0.08333333333333337
Xgboost,38,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
RandomForestClassifier,39,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,39,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,39,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,39,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,39,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,39,0,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
Xgboost,39,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,39,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,39,1,0.55602,0.56723,0.26666666666666666,0.8409090909090909,0.36364,0.77083,0.12027,0.36363636363636365,0.22916666666666663
KNN,39,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,39,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,39,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,39,1,0.65711,0.7036,0.3888888888888889,0.9024390243902439,0.63636,0.77083,0.34442,0.6363636363636364,0.22916666666666663
Xgboost,39,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,40,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,40,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,40,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,40,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,40,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,40,0,0.46677,0.47254,0.125,0.803921568627451,0.09091,0.85417,-0.06248,0.09090909090909091,0.14583333333333337
Xgboost,40,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,40,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,40,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,40,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,40,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,40,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,40,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493,0.6363636363636364,0.10416666666666663
Xgboost,40,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
RandomForestClassifier,41,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,41,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,41,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,41,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,41,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,41,0,0.49716,0.49716,0.18181818181818182,0.8125,0.18182,0.8125,-0.00568,0.18181818181818182,0.1875
Xgboost,41,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,41,1,0.61411,0.69697,0.3333333333333333,0.9142857142857143,0.72727,0.66667,0.31232,0.7272727272727273,0.33333333333333337
DecisionTree,41,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,41,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,41,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,41,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,41,1,0.64242,0.7178,0.36363636363636365,0.918918918918919,0.72727,0.70833,0.35083,0.7272727272727273,0.29166666666666663
Xgboost,41,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,42,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,42,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,42,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,42,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,42,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,42,0,0.45816,0.46212,0.1111111111111111,0.8,0.09091,0.83333,-0.08206,0.09090909090909091,0.16666666666666663
Xgboost,42,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,42,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,42,1,0.55602,0.56723,0.26666666666666666,0.8409090909090909,0.36364,0.77083,0.12027,0.36363636363636365,0.22916666666666663
KNN,42,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,42,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,42,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,42,1,0.65711,0.7036,0.3888888888888889,0.9024390243902439,0.63636,0.77083,0.34442,0.6363636363636364,0.22916666666666663
Xgboost,42,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493,0.6363636363636364,0.10416666666666663
RandomForestClassifier,43,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,43,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,43,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,43,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,43,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,43,0,0.48696,0.48674,0.16666666666666666,0.8085106382978723,0.18182,0.79167,-0.02565,0.18181818181818182,0.20833333333333337
Xgboost,43,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,43,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,43,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
