model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
RandomForestClassifier,14,0,0.65083,0.66891,0.4945054945054945,0.8067226890756303,0.66176,0.67606,0.319,0.6617647058823529,0.323943661971831
DecisionTree,14,0,0.61451,0.61112,0.5,0.743421052631579,0.42647,0.79577,0.23259,0.4264705882352941,0.204225352112676
KNN,14,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766,0.39705882352941174,0.147887323943662
OneClassSVM,14,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,14,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,14,0,0.52739,0.54277,0.4642857142857143,0.6978021978021978,0.19118,0.89437,0.11775,0.19117647058823528,0.10563380281690138
Xgboost,14,0,0.6067,0.60408,0.48333333333333334,0.74,0.42647,0.78169,0.21561,0.4264705882352941,0.21830985915492962
RandomForestClassifier,14,1,0.65041,0.64179,0.627906976744186,0.7530120481927711,0.39706,0.88652,0.32867,0.39705882352941174,0.11347517730496459
DecisionTree,14,1,0.60625,0.60226,0.5208333333333334,0.7329192546583851,0.36765,0.83688,0.22781,0.36764705882352944,0.16312056737588654
KNN,14,1,0.5904,0.59032,0.5555555555555556,0.7225433526011561,0.29412,0.88652,0.22413,0.29411764705882354,0.11347517730496459
OneClassSVM,14,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,14,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,14,1,0.49761,0.51048,0.35135135135135137,0.6802325581395349,0.19118,0.82979,0.02573,0.19117647058823528,0.17021276595744683
Xgboost,14,1,0.63241,0.62865,0.5254237288135594,0.7533333333333333,0.45588,0.80142,0.26781,0.45588235294117646,0.1985815602836879
RandomForestClassifier,15,0,0.65083,0.66891,0.4945054945054945,0.8067226890756303,0.66176,0.67606,0.319,0.6617647058823529,0.323943661971831
DecisionTree,15,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,15,0,0.61039,0.60605,0.5454545454545454,0.7349397590361446,0.35294,0.85915,0.24387,0.35294117647058826,0.14084507042253525
OneClassSVM,15,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,15,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,15,0,0.50125,0.51781,0.375,0.6853932584269663,0.17647,0.85915,0.04638,0.17647058823529413,0.14084507042253525
Xgboost,15,0,0.59931,0.59673,0.4745762711864407,0.7350993377483444,0.41176,0.78169,0.2014,0.4117647058823529,0.21830985915492962
RandomForestClassifier,15,1,0.61818,0.61316,0.5416666666666666,0.7391304347826086,0.38235,0.84397,0.25209,0.38235294117647056,0.15602836879432624
DecisionTree,15,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541,0.19117647058823528,0.049645390070921946
KNN,15,1,0.60819,0.60503,0.5789473684210527,0.7309941520467836,0.32353,0.88652,0.25516,0.3235294117647059,0.11347517730496459
OneClassSVM,15,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,15,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,15,1,0.47217,0.48868,0.2972972972972973,0.6686046511627907,0.16176,0.8156,-0.02778,0.16176470588235295,0.18439716312056742
Xgboost,15,1,0.65397,0.64586,0.6041666666666666,0.7577639751552795,0.42647,0.86525,0.32493,0.4264705882352941,0.13475177304964536
RandomForestClassifier,16,0,0.63464,0.62842,0.56,0.75,0.41176,0.84507,0.28217,0.4117647058823529,0.15492957746478875
DecisionTree,16,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,16,0,0.64642,0.63929,0.58,0.75625,0.42647,0.85211,0.30606,0.4264705882352941,0.147887323943662
OneClassSVM,16,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,16,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,16,0,0.51436,0.52548,0.3888888888888889,0.6896551724137931,0.20588,0.84507,0.06326,0.20588235294117646,0.15492957746478875
Xgboost,16,0,0.61844,0.61464,0.5087719298245614,0.7450980392156863,0.42647,0.80282,0.24127,0.4264705882352941,0.19718309859154926
RandomForestClassifier,16,1,0.57877,0.57848,0.43283582089552236,0.7253521126760564,0.42647,0.7305,0.15758,0.4264705882352941,0.2695035460992907
DecisionTree,16,1,0.5648,0.56852,0.5,0.7109826589595376,0.26471,0.87234,0.17004,0.2647058823529412,0.12765957446808507
KNN,16,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249,0.3235294117647059,0.15602836879432624
OneClassSVM,16,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,16,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,16,1,0.47421,0.49552,0.3125,0.672316384180791,0.14706,0.84397,-0.01167,0.14705882352941177,0.15602836879432624
Xgboost,16,1,0.6478,0.6431,0.5517241379310345,0.7615894039735099,0.47059,0.8156,0.29945,0.47058823529411764,0.18439716312056742
RandomForestClassifier,17,0,0.64237,0.63577,0.5686274509803921,0.7547169811320755,0.42647,0.84507,0.29631,0.4264705882352941,0.15492957746478875
DecisionTree,17,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,17,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766,0.39705882352941174,0.147887323943662
OneClassSVM,17,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,17,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,17,0,0.53069,0.54629,0.48148148148148145,0.6994535519125683,0.19118,0.90141,0.12943,0.19117647058823528,0.09859154929577463
Xgboost,17,0,0.6067,0.60408,0.48333333333333334,0.74,0.42647,0.78169,0.21561,0.4264705882352941,0.21830985915492962
RandomForestClassifier,17,1,0.66218,0.6578,0.5666666666666667,0.7718120805369127,0.5,0.8156,0.32684,0.5,0.18439716312056742
DecisionTree,17,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367,0.38235294117647056,0.17730496453900713
KNN,17,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249,0.3235294117647059,0.15602836879432624
OneClassSVM,17,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,17,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,17,1,0.48126,0.49932,0.3235294117647059,0.6742857142857143,0.16176,0.83688,-0.00172,0.16176470588235295,0.16312056737588654
Xgboost,17,1,0.63644,0.6322,0.5344827586206896,0.7549668874172185,0.45588,0.80851,0.27664,0.45588235294117646,0.19148936170212771
RandomForestClassifier,18,0,0.65875,0.65493,0.5573770491803278,0.7718120805369127,0.5,0.80986,0.31938,0.5,0.1901408450704225
DecisionTree,18,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,18,0,0.62681,0.62106,0.5510204081632653,0.7453416149068323,0.39706,0.84507,0.26788,0.39705882352941174,0.15492957746478875
OneClassSVM,18,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,18,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,18,0,0.50972,0.53159,0.44,0.6918918918918919,0.16176,0.90141,0.09128,0.16176470588235295,0.09859154929577463
Xgboost,18,0,0.64122,0.63639,0.543859649122807,0.7581699346405228,0.45588,0.8169,0.28703,0.45588235294117646,0.18309859154929575
RandomForestClassifier,18,1,0.66218,0.6578,0.5666666666666667,0.7718120805369127,0.5,0.8156,0.32684,0.5,0.18439716312056742
DecisionTree,18,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367,0.38235294117647056,0.17730496453900713
KNN,18,1,0.60583,0.602,0.5333333333333333,0.7317073170731707,0.35294,0.85106,0.23253,0.35294117647058826,0.14893617021276595
OneClassSVM,18,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,18,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,18,1,0.45631,0.48436,0.27586206896551724,0.6666666666666666,0.11765,0.85106,-0.04241,0.11764705882352941,0.14893617021276595
Xgboost,18,1,0.62908,0.62484,0.5263157894736842,0.75,0.44118,0.80851,0.26266,0.4411764705882353,0.19148936170212771
RandomForestClassifier,19,0,0.61083,0.60636,0.5319148936170213,0.7361963190184049,0.36765,0.84507,0.23881,0.36764705882352944,0.15492957746478875
DecisionTree,19,0,0.61451,0.61112,0.5,0.743421052631579,0.42647,0.79577,0.23259,0.4264705882352941,0.204225352112676
KNN,19,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343,0.38235294117647056,0.15492957746478875
OneClassSVM,19,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,19,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,19,0,0.47918,0.50632,0.34615384615384615,0.6793478260869565,0.13235,0.88028,0.01795,0.1323529411764706,0.11971830985915488
Xgboost,19,0,0.6067,0.60408,0.48333333333333334,0.74,0.42647,0.78169,0.21561,0.4264705882352941,0.21830985915492962
RandomForestClassifier,19,1,0.54264,0.55027,0.45714285714285713,0.7011494252873564,0.23529,0.86525,0.12615,0.23529411764705882,0.13475177304964536
DecisionTree,19,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541,0.19117647058823528,0.049645390070921946
KNN,19,1,0.5904,0.59032,0.5555555555555556,0.7225433526011561,0.29412,0.88652,0.22413,0.29411764705882354,0.11347517730496459
OneClassSVM,19,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,19,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,19,1,0.49476,0.49588,0.32051282051282054,0.6717557251908397,0.36765,0.62411,-0.00798,0.36764705882352944,0.375886524822695
Xgboost,19,1,0.62041,0.61801,0.5,0.7482993197278912,0.45588,0.78014,0.24208,0.45588235294117646,0.21985815602836878
RandomForestClassifier,20,0,0.65083,0.66891,0.4945054945054945,0.8067226890756303,0.66176,0.67606,0.319,0.6617647058823529,0.323943661971831
DecisionTree,20,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,20,0,0.61039,0.60605,0.5454545454545454,0.7349397590361446,0.35294,0.85915,0.24387,0.35294117647058826,0.14084507042253525
OneClassSVM,20,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,20,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,20,0,0.53992,0.54722,0.4444444444444444,0.7011494252873564,0.23529,0.85915,0.11727,0.23529411764705882,0.14084507042253525
Xgboost,20,0,0.65165,0.64758,0.55,0.7666666666666667,0.48529,0.80986,0.30572,0.4852941176470588,0.1901408450704225
RandomForestClassifier,20,1,0.59813,0.59491,0.5106382978723404,0.7283950617283951,0.35294,0.83688,0.21301,0.35294117647058826,0.16312056737588654
DecisionTree,20,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367,0.38235294117647056,0.17730496453900713
KNN,20,1,0.5904,0.59032,0.5555555555555556,0.7225433526011561,0.29412,0.88652,0.22413,0.29411764705882354,0.11347517730496459
OneClassSVM,20,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,20,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,20,1,0.48433,0.51298,0.375,0.6810810810810811,0.13235,0.89362,0.03816,0.1323529411764706,0.1063829787234043
Xgboost,20,1,0.62908,0.62484,0.5263157894736842,0.75,0.44118,0.80851,0.26266,0.4411764705882353,0.19148936170212771
RandomForestClassifier,21,0,0.65083,0.66891,0.4945054945054945,0.8067226890756303,0.66176,0.67606,0.319,0.6617647058823529,0.323943661971831
DecisionTree,21,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,21,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766,0.39705882352941174,0.147887323943662
OneClassSVM,21,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,21,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,21,0,0.53734,0.55333,0.52,0.7027027027027027,0.19118,0.91549,0.15413,0.19117647058823528,0.08450704225352113
Xgboost,21,0,0.59949,0.59611,0.49056603773584906,0.732484076433121,0.38235,0.80986,0.20706,0.38235294117647056,0.1901408450704225
RandomForestClassifier,21,1,0.65041,0.64179,0.627906976744186,0.7530120481927711,0.39706,0.88652,0.32867,0.39705882352941174,0.11347517730496459
DecisionTree,21,1,0.60625,0.60226,0.5208333333333334,0.7329192546583851,0.36765,0.83688,0.22781,0.36764705882352944,0.16312056737588654
KNN,21,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249,0.3235294117647059,0.15602836879432624
OneClassSVM,21,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,21,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,21,1,0.45071,0.47726,0.25806451612903225,0.6629213483146067,0.11765,0.83688,-0.05994,0.11764705882352941,0.16312056737588654
Xgboost,21,1,0.56677,0.56602,0.4489795918367347,0.7125,0.32353,0.80851,0.14602,0.3235294117647059,0.19148936170212771
RandomForestClassifier,22,0,0.63542,0.63349,0.515625,0.7602739726027398,0.48529,0.78169,0.27141,0.4852941176470588,0.21830985915492962
DecisionTree,22,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,22,0,0.63078,0.62459,0.5625,0.7469135802469136,0.39706,0.85211,0.27766,0.39705882352941174,0.147887323943662
OneClassSVM,22,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,22,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,22,0,0.49423,0.51398,0.36666666666666664,0.6833333333333333,0.16176,0.8662,0.03739,0.16176470588235295,0.1338028169014085
Xgboost,22,0,0.62585,0.622,0.5172413793103449,0.75,0.44118,0.80282,0.25535,0.4411764705882353,0.19718309859154926
RandomForestClassifier,22,1,0.57877,0.57848,0.43283582089552236,0.7253521126760564,0.42647,0.7305,0.15758,0.4264705882352941,0.2695035460992907
DecisionTree,22,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541,0.19117647058823528,0.049645390070921946
KNN,22,1,0.60706,0.60477,0.6,0.7298850574712644,0.30882,0.90071,0.26291,0.3088235294117647,0.099290780141844
OneClassSVM,22,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,22,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,22,1,0.49127,0.50339,0.3333333333333333,0.6764705882352942,0.19118,0.8156,0.00815,0.19117647058823528,0.18439716312056742
Xgboost,22,1,0.63157,0.62891,0.5161290322580645,0.7551020408163265,0.47059,0.78723,0.26444,0.47058823529411764,0.21276595744680848
RandomForestClassifier,23,0,0.6314,0.62997,0.5076923076923077,0.7586206896551724,0.48529,0.77465,0.26311,0.4852941176470588,0.22535211267605637
DecisionTree,23,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,23,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343,0.38235294117647056,0.15492957746478875
OneClassSVM,23,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,23,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,23,0,0.51919,0.54215,0.5,0.6968085106382979,0.16176,0.92254,0.12881,0.16176470588235295,0.07746478873239437
Xgboost,23,0,0.61332,0.61174,0.484375,0.7465753424657534,0.45588,0.76761,0.22719,0.45588235294117646,0.23239436619718312
RandomForestClassifier,23,1,0.56579,0.56576,0.45652173913043476,0.7116564417177914,0.30882,0.8227,0.14872,0.3088235294117647,0.17730496453900713
DecisionTree,23,1,0.60625,0.60226,0.5208333333333334,0.7329192546583851,0.36765,0.83688,0.22781,0.36764705882352944,0.16312056737588654
KNN,23,1,0.60819,0.60503,0.5789473684210527,0.7309941520467836,0.32353,0.88652,0.25516,0.3235294117647059,0.11347517730496459
OneClassSVM,23,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,23,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,23,1,0.50876,0.50902,0.3387096774193548,0.6802721088435374,0.30882,0.70922,0.01851,0.3088235294117647,0.2907801418439716
Xgboost,23,1,0.55732,0.55841,0.4444444444444444,0.7073170731707317,0.29412,0.8227,0.13315,0.29411764705882354,0.17730496453900713
RandomForestClassifier,24,0,0.65055,0.64789,0.5396825396825397,0.7687074829931972,0.5,0.79577,0.30202,0.5,0.204225352112676
DecisionTree,24,0,0.61451,0.61112,0.5,0.743421052631579,0.42647,0.79577,0.23259,0.4264705882352941,0.204225352112676
KNN,24,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343,0.38235294117647056,0.15492957746478875
OneClassSVM,24,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,24,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,24,0,0.51111,0.52196,0.3783783783783784,0.6878612716763006,0.20588,0.83803,0.05393,0.20588235294117646,0.1619718309859155
Xgboost,24,0,0.59931,0.59673,0.4745762711864407,0.7350993377483444,0.41176,0.78169,0.2014,0.4117647058823529,0.21830985915492962
RandomForestClassifier,24,1,0.61767,0.61394,0.5087719298245614,0.743421052631579,0.42647,0.80142,0.23973,0.4264705882352941,0.1985815602836879
DecisionTree,24,1,0.55379,0.57077,0.65,0.708994708994709,0.19118,0.95035,0.22541,0.19117647058823528,0.049645390070921946
KNN,24,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249,0.3235294117647059,0.15602836879432624
OneClassSVM,24,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,24,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,24,1,0.46684,0.49171,0.3,0.6703910614525139,0.13235,0.85106,-0.02216,0.1323529411764706,0.14893617021276595
Xgboost,24,1,0.59484,0.59215,0.47368421052631576,0.7302631578947368,0.39706,0.78723,0.19387,0.39705882352941174,0.21276595744680848
RandomForestClassifier,25,0,0.65875,0.65493,0.5573770491803278,0.7718120805369127,0.5,0.80986,0.31938,0.5,0.1901408450704225
DecisionTree,25,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,25,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343,0.38235294117647056,0.15492957746478875
OneClassSVM,25,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,25,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,25,0,0.51823,0.51999,0.3584905660377358,0.6878980891719745,0.27941,0.76056,0.04306,0.27941176470588236,0.23943661971830987
Xgboost,25,0,0.65165,0.64758,0.55,0.7666666666666667,0.48529,0.80986,0.30572,0.4852941176470588,0.1901408450704225
RandomForestClassifier,25,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367,0.38235294117647056,0.17730496453900713
DecisionTree,25,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367,0.38235294117647056,0.17730496453900713
KNN,25,1,0.5904,0.59032,0.5555555555555556,0.7225433526011561,0.29412,0.88652,0.22413,0.29411764705882354,0.11347517730496459
OneClassSVM,25,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,25,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,25,1,0.5141,0.5182,0.34523809523809523,0.688,0.42647,0.60993,0.03478,0.4264705882352941,0.3900709219858156
Xgboost,25,1,0.55732,0.55841,0.4444444444444444,0.7073170731707317,0.29412,0.8227,0.13315,0.29411764705882354,0.17730496453900713
RandomForestClassifier,26,0,0.64041,0.6367,0.5333333333333333,0.76,0.47059,0.80282,0.28319,0.47058823529411764,0.19718309859154926
DecisionTree,26,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,26,0,0.61887,0.61371,0.5416666666666666,0.7407407407407407,0.38235,0.84507,0.25343,0.38235294117647056,0.15492957746478875
OneClassSVM,26,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,26,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,26,0,0.53333,0.53749,0.36585365853658536,0.703125,0.44118,0.6338,0.07192,0.4411764705882353,0.3661971830985915
Xgboost,26,0,0.65165,0.64758,0.55,0.7666666666666667,0.48529,0.80986,0.30572,0.4852941176470588,0.1901408450704225
RandomForestClassifier,26,1,0.61818,0.61316,0.5416666666666666,0.7391304347826086,0.38235,0.84397,0.25209,0.38235294117647056,0.15602836879432624
DecisionTree,26,1,0.60645,0.60252,0.5098039215686274,0.7341772151898734,0.38235,0.8227,0.22367,0.38235294117647056,0.17730496453900713
KNN,26,1,0.6032,0.60122,0.5833333333333334,0.7283236994219653,0.30882,0.89362,0.25118,0.3088235294117647,0.1063829787234043
OneClassSVM,26,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,26,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,26,1,0.45373,0.48764,0.28,0.6684782608695652,0.10294,0.87234,-0.03569,0.10294117647058823,0.12765957446808507
Xgboost,26,1,0.61372,0.6104,0.5,0.7417218543046358,0.42647,0.79433,0.23102,0.4264705882352941,0.2056737588652482
RandomForestClassifier,27,0,0.65464,0.65141,0.5483870967741935,0.7702702702702703,0.5,0.80282,0.31064,0.5,0.19718309859154926
DecisionTree,27,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
KNN,27,0,0.61863,0.6134,0.5555555555555556,0.7393939393939394,0.36765,0.85915,0.25864,0.36764705882352944,0.14084507042253525
OneClassSVM,27,0,0.63265,0.66694,0.4672897196261682,0.8252427184466019,0.73529,0.59859,0.31253,0.7352941176470589,0.4014084507042254
LocalOutlierFactor,27,0,0.43452,0.44149,0.27,0.6272727272727273,0.39706,0.48592,-0.10964,0.39705882352941174,0.5140845070422535
IsolationForest,27,0,0.52353,0.54246,0.48,0.6972972972972973,0.17647,0.90845,0.1227,0.17647058823529413,0.09154929577464788
Xgboost,27,0,0.64757,0.64406,0.5409836065573771,0.7651006711409396,0.48529,0.80282,0.29696,0.4852941176470588,0.19718309859154926
RandomForestClassifier,27,1,0.59813,0.59491,0.5106382978723404,0.7283950617283951,0.35294,0.83688,0.21301,0.35294117647058826,0.16312056737588654
DecisionTree,27,1,0.55054,0.55434,0.45,0.7041420118343196,0.26471,0.84397,0.12943,0.2647058823529412,0.15602836879432624
KNN,27,1,0.58532,0.58375,0.5,0.7212121212121212,0.32353,0.84397,0.19249,0.3235294117647059,0.15602836879432624
OneClassSVM,27,1,0.5977,0.6214,0.43564356435643564,0.7777777777777778,0.64706,0.59574,0.22764,0.6470588235294118,0.4042553191489362
LocalOutlierFactor,27,1,0.52036,0.5207,0.352112676056338,0.6884057971014492,0.36765,0.67376,0.04096,0.36764705882352944,0.3262411347517731
IsolationForest,27,1,0.45946,0.47778,0.2702702702702703,0.6627906976744186,0.14706,0.80851,-0.05454,0.14705882352941177,0.19148936170212771
Xgboost,27,1,0.63157,0.62891,0.5161290322580645,0.7551020408163265,0.47059,0.78723,0.26444,0.47058823529411764,0.21276595744680848
RandomForestClassifier,28,0,0.63542,0.63349,0.515625,0.7602739726027398,0.48529,0.78169,0.27141,0.4852941176470588,0.21830985915492962
DecisionTree,28,0,0.58074,0.61288,0.41818181818181815,0.78,0.67647,0.5493,0.21152,0.6764705882352942,0.45070422535211263
