model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
OneClassSVM,29,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,29,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,29,0.36405,0.3797,0.09090909090909091,0.782608695652174,0.28571,0.47368,-0.17445,0.2857142857142857,0.5263157894736843
Xgboost,29,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,30,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,30,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,30,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,30,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,30,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,30,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
Xgboost,30,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,31,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,31,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,31,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,31,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,31,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,31,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,31,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,32,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,32,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,32,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,32,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,32,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,32,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,32,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,33,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
DecisionTree,33,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
KNN,33,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,33,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,33,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,33,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,33,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,34,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,34,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,34,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,34,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,34,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,34,0.57707,0.57707,0.2857142857142857,0.868421052631579,0.28571,0.86842,0.15414,0.2857142857142857,0.13157894736842102
Xgboost,34,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,35,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,35,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,35,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,35,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,35,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,35,0.56,0.56391,0.25,0.8648648648648649,0.28571,0.84211,0.12117,0.2857142857142857,0.1578947368421053
Xgboost,35,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,36,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,36,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,36,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,36,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,36,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,36,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
Xgboost,36,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,37,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,37,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,37,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,37,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,37,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,37,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,37,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,38,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,38,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,38,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,38,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,38,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,38,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,38,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,39,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,39,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,39,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,39,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,39,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,39,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,39,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,40,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,40,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,40,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,40,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,40,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,40,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,40,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,41,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,41,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,41,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,41,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,41,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,41,0.48,0.47932,0.125,0.8378378378378378,0.14286,0.81579,-0.0392,0.14285714285714285,0.1842105263157895
Xgboost,41,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,42,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
DecisionTree,42,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,42,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,42,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,42,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,42,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
Xgboost,42,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,43,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,43,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,43,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,43,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,43,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,43,0.50549,0.50564,0.16666666666666666,0.8461538461538461,0.14286,0.86842,0.01202,0.14285714285714285,0.13157894736842102
Xgboost,43,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,44,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,44,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,44,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,44,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,44,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,44,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,44,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,45,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,45,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,45,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,45,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,45,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,45,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
Xgboost,45,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,46,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,46,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,46,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,46,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,46,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,46,0.48,0.47932,0.125,0.8378378378378378,0.14286,0.81579,-0.0392,0.14285714285714285,0.1842105263157895
Xgboost,46,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,47,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,47,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,47,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,47,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,47,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,47,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,47,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
RandomForestClassifier,48,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,48,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,48,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,48,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,48,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,48,0.54392,0.55075,0.2222222222222222,0.8611111111111112,0.28571,0.81579,0.09197,0.2857142857142857,0.1842105263157895
Xgboost,48,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,49,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,49,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,49,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,49,0.40191,0.49624,0.15384615384615385,0.8421052631578947,0.57143,0.42105,-0.00552,0.5714285714285714,0.5789473684210527
LocalOutlierFactor,49,0.41492,0.46429,0.13636363636363635,0.8260869565217391,0.42857,0.5,-0.05179,0.42857142857142855,0.5
IsolationForest,49,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,49,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
