model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,THRESH
IsolationForest,23,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[],[],[]
Xgboost,23,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.7508113  0.75081134 0.18817797 0.08642093 0.08185521 0.06713755
 0.00296971]"
RandomForest,24,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 0.75 0.75 1.  ],"[1.60869565 0.60869565 0.39130435 0.34782609 0.17391304 0.13043478
 0.        ]"
DecisionTree,24,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,24,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 1.  ],[0.   0.25 1.  ],[2. 1. 0.]
OneClassSVM,24,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,24,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,24,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,24,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.7999343  0.79993427 0.12457057 0.08135344 0.06882963 0.01909532
 0.00315455]"
RandomForest,25,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 1.   1.   1.  ],[0.   0.   0.25 0.75 1.  ],[1.94444444 0.94444444 0.25238095 0.11762918 0.03191489]
DecisionTree,25,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,25,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,25,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,25,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,25,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,25,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.  0.  0.5 1.  1. ],[0.   0.25 0.25 0.25 1.  ],[1.5304122  0.53041226 0.30060208 0.24224912 0.02945817]
RandomForest,26,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.   0.75 1.  ],[0. 0. 1.],[1.2 0.2 0. ]
DecisionTree,26,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 1.  ],[0. 0. 1.],[2. 1. 0.]
KNN,26,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.6253412  0.6253412  0.35168446 0.13785168 0.        ]
OneClassSVM,26,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,26,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,26,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[],[],[]
Xgboost,26,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.6815922  0.6815922  0.37174436 0.14879939 0.10853291 0.05864601
 0.01400388]"
RandomForest,27,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.  ],[0. 0. 1.],[2. 1. 0.]
DecisionTree,27,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,27,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,27,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,27,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,27,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,27,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.6868538  0.68685377 0.23892595 0.07957987 0.03905951 0.03422441
 0.00473756]"
RandomForest,28,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.  ],"[1.51754386 0.51754386 0.5        0.21694862 0.20504386 0.19611529
 0.02083333 0.        ]"
DecisionTree,28,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,28,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.61461145 0.61461145 0.44170185 0.21066536 0.        ]
OneClassSVM,28,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,28,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,28,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,28,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.7542664  0.7542664  0.33426437 0.06806836 0.03326055 0.01801008
 0.00398726]"
RandomForest,29,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.5  0.75 0.75 1.  ],[0.   0.   0.   0.25 1.  ],[2.         1.         0.66666667 0.33333333 0.        ]
DecisionTree,29,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,29,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.6253412  0.6253412  0.35168446 0.13785168 0.        ]
OneClassSVM,29,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,29,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,29,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,29,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.  0.  0.5 0.5 1.  1. ],[0.   0.25 0.25 0.75 0.75 1.  ],[1.7292225  0.7292225  0.17446436 0.15112862 0.05694861 0.01355828]
RandomForest,30,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.   1.  ],[0. 0. 0. 0. 1.],[1.70623704 0.70623704 0.43393697 0.35828354 0.01883283]
DecisionTree,30,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 1.  ],[0.   0.25 1.  ],[2. 1. 0.]
KNN,30,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.5  1.   1.  ],[0.   0.25 0.5  0.75 1.  ],[1.57142857 0.57142857 0.42857143 0.28571429 0.        ]
OneClassSVM,30,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,30,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
IsolationForest,30,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[],[],[]
Xgboost,30,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.7057793  0.70577925 0.3363052  0.11274686 0.09711029 0.02782504
 0.01071759]"
RandomForest,31,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0. 0. 1.],[0.   0.25 1.  ],[2. 1. 0.]
DecisionTree,31,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[2.         1.         0.66666667 0.33333333 0.        ]
KNN,31,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,31,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,31,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,31,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[],[],[]
Xgboost,31,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.  ],"[1.5837759  0.5837759  0.49294287 0.25062233 0.21756801 0.10793611
 0.08513105 0.01524008]"
RandomForest,32,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.75 1.  ],[0.   0.   0.25 0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
DecisionTree,32,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[2.         1.         0.27272727 0.03370787]
KNN,32,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.63511954 0.63511954 0.4203063  0.22328879 0.        ]
OneClassSVM,32,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,32,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,32,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,32,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 0.75 0.75 1.  ],"[1.8278965  0.8278965  0.6279257  0.10541663 0.01361482 0.01140132
 0.00189119]"
RandomForest,33,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.5  0.5  1.   1.  ],[0.   0.   0.   0.25 0.25 1.  ],[1.8        0.8        0.44197802 0.39340659 0.22       0.        ]
DecisionTree,33,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[2.         1.         0.66666667 0.33333333 0.        ]
KNN,33,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.6253412  0.6253412  0.35168446 0.13785168 0.        ]
OneClassSVM,33,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,33,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,33,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,33,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.  0.  0.5 0.5 1.  1. ],[0.   0.25 0.25 0.75 0.75 1.  ],[1.6488216  0.6488216  0.27784202 0.20538595 0.0767622  0.01595509]
RandomForest,34,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.5  0.75 1.   1.  ],[0.   0.   0.   0.25 0.75 1.  ],[1.8        0.8        0.4        0.33333333 0.2        0.        ]
DecisionTree,34,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,34,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,34,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,34,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,34,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,34,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.6573875  0.65738744 0.3380617  0.16008985 0.09798656 0.05494266
 0.0077734 ]"
RandomForest,35,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.   1.   1.  ],[0.  0.  0.  0.  0.5 1. ],[1.57010135 0.57010135 0.41705648 0.24419376 0.17448222 0.02648945]
DecisionTree,35,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[2.         1.         0.66666667 0.        ]
KNN,35,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,35,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,35,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,35,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[],[],[]
Xgboost,35,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.  ],"[1.6543301  0.65433013 0.49369076 0.23519073 0.19563763 0.11729681
 0.07284417 0.01335203]"
RandomForest,36,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.5  1.   1.  ],[0.   0.   0.75 0.75 0.75 1.  ],[1.60869565 0.60869565 0.17391304 0.13043478 0.08695652 0.        ]
DecisionTree,36,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,36,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,36,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,36,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,36,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,36,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.750568   0.75056803 0.36843494 0.11077116 0.07420457 0.05361173
 0.00451661]"
RandomForest,37,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0. 1. 1.],[0.   0.25 1.  ],[2. 1. 0.]
DecisionTree,37,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,37,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.61808115 0.61808115 0.25944369 0.0859741  0.        ]
OneClassSVM,37,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,37,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,37,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[],[],[]
Xgboost,37,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.8265564  0.82655644 0.19745338 0.104169   0.06187876 0.02642681
 0.00420222]"
RandomForest,38,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.   0.25 0.75 0.75 1.  ],[0.   0.   0.   0.25 1.  ],[1.42857143 0.42857143 0.28571429 0.14285714 0.        ]
DecisionTree,38,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,38,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.61461145 0.61461145 0.44170185 0.21066536 0.        ]
OneClassSVM,38,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,38,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,38,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,38,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.752497   0.7524969  0.40550143 0.08227441 0.05838927 0.01953608
 0.00399977]"
RandomForest,39,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 1.  ],[0. 0. 1.],[2. 1. 0.]
DecisionTree,39,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 1.  ],[0. 0. 1.],[2. 1. 0.]
KNN,39,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.61808115 0.61808115 0.25944369 0.0859741  0.        ]
OneClassSVM,39,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,39,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,39,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,39,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 0.5  0.5  1.  ],"[1.7731967  0.77319664 0.6337597  0.14385238 0.11223724 0.07789624
 0.00522911]"
RandomForest,40,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.  ],[0. 0. 0. 1.],[1.65725806 0.65725806 0.3485149  0.10204597]
DecisionTree,40,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.27272727 0.03370787]
KNN,40,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.61461145 0.61461145 0.44170185 0.21066536 0.        ]
OneClassSVM,40,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,40,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,40,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,40,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.841775   0.84177494 0.1890311  0.07084471 0.05413904 0.02152499
 0.00320572]"
RandomForest,41,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.   0.25 0.75 0.75 1.  ],[0.   0.25 0.5  0.75 1.  ],[1.42857143 0.42857143 0.28571429 0.14285714 0.        ]
DecisionTree,41,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.27272727 0.        ]
KNN,41,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.61461145 0.61461145 0.44170185 0.21066536 0.        ]
OneClassSVM,41,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,41,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,41,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,41,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.  ],"[1.672826   0.67282605 0.44826016 0.22956866 0.15956086 0.15422824
 0.06852395 0.01420503]"
RandomForest,42,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.   1.  ],[0. 0. 0. 0. 1.],[1.53125    0.53125    0.36458333 0.03125    0.        ]
DecisionTree,42,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 1.  ],[0.   0.25 1.  ],[2. 1. 0.]
KNN,42,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.6253412  0.6253412  0.35168446 0.13785168 0.        ]
OneClassSVM,42,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,42,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,42,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,42,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.6731131  0.67311305 0.33950385 0.11367244 0.0690385  0.01973872
 0.00587488]"
RandomForest,43,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.   1.  ],[0. 0. 0. 0. 1.],[1.72222222 0.72222222 0.40667462 0.15670902 0.04355112]
DecisionTree,43,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[2.         1.         0.66666667 0.33333333 0.        ]
KNN,43,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,43,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,43,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,43,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,43,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.6861067  0.68610674 0.3882737  0.1149693  0.06165117 0.02997384
 0.00546007]"
RandomForest,44,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 0.75 1.   1.  ],[0.   0.   0.25 0.5  0.75 1.  ],[1.8        0.8        0.33333333 0.26666667 0.13333333 0.        ]
DecisionTree,44,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.25 0.25 0.5  1.  ],[0.  0.  0.5 0.5 1. ],[1.66666667 0.66666667 0.6        0.28571429 0.        ]
KNN,44,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.61461145 0.61461145 0.44170185 0.21066536 0.        ]
OneClassSVM,44,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,44,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,44,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,44,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.  ],"[1.6317049  0.6317049  0.49609986 0.22132494 0.20247036 0.1098065
 0.07063387 0.01360141]"
RandomForest,45,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 1.   1.  ],[0.   0.25 0.75 1.  ],[1.6 0.6 0.2 0. ]
DecisionTree,45,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 1.  ],[0. 0. 1.],[2. 1. 0.]
KNN,45,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.61808115 0.61808115 0.25944369 0.0859741  0.        ]
OneClassSVM,45,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,45,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,45,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
Xgboost,45,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.7217916  0.7217916  0.39587563 0.08538548 0.06883544 0.04760001
 0.00851519]"
RandomForest,46,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.5  0.75 1.  ],[0.   0.   0.25 0.5  0.5  1.  ],[2.  1.  0.8 0.4 0.2 0. ]
DecisionTree,46,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.   0.25 0.25 0.5  1.  ],[0.   0.25 0.25 0.5  0.5  1.  ],[1.83333333 0.83333333 0.66666667 0.6        0.28571429 0.        ]
KNN,46,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.5  1.   1.  ],[0.   0.   0.5  0.75 1.  ],[1.6 0.6 0.4 0.2 0. ]
OneClassSVM,46,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,46,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,46,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
