model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,THRESH
Xgboost,43,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 0.2 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.2 0.2 0.4 0.4 0.8 0.8 1. ],"[1.7845154  0.78451544 0.5885563  0.15660237 0.1504574  0.0731942
 0.03759621 0.03634622 0.0069617 ]"
RandomForest,44,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.2 1.  1. ],[0.  0.  0.4 0.6 1. ],[1.54545455 0.54545455 0.27272727 0.09090909 0.        ]
DecisionTree,44,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 0.6 0.8 1.  1. ],[0.  0.  0.2 0.4 0.4 1. ],[1.71428571 0.71428571 0.33333333 0.27272727 0.09090909 0.        ]
KNN,44,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.2 1. ],[0.  0.4 1. ],[2. 1. 0.]
OneClassSVM,44,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[],[],[]
LocalOutlierFactor,44,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[],[],[]
IsolationForest,44,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,44,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.2 0.2 0.4 0.4 1.  1. ],[0.  0.2 0.2 0.4 0.4 0.6 0.6 1. ],"[1.7105701  0.71057004 0.42914316 0.22876047 0.20582756 0.19083713
 0.1042652  0.00998432]"
RandomForest,45,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.2 0.6 1.  1. ],[0.  0.  0.4 0.4 0.6 1. ],[1.53846154 0.53846154 0.30769231 0.15384615 0.07692308 0.        ]
DecisionTree,45,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 0.6 0.8 1.  1. ],[0.  0.  0.2 0.4 0.4 1. ],[1.71428571 0.71428571 0.33333333 0.27272727 0.09090909 0.        ]
KNN,45,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1. 1.],[0.  0.8 1. ],[1.33333333 0.33333333 0.        ]
OneClassSVM,45,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[],[],[]
LocalOutlierFactor,45,0.375,0.4,0.42857142857142855,0.3333333333333333,0.6,0.2,-0.21822,[],[],[]
IsolationForest,45,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,45,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 0.2 0.4 0.4 0.6 0.6 1.  1. ],[0.  0.  0.4 0.4 0.6 0.6 0.8 0.8 1. ],"[1.7538834  0.75388336 0.17427914 0.14552248 0.13350357 0.12258615
 0.07641504 0.02461941 0.00454503]"
RandomForest,46,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.8 0.8 1.  1. ],[0.  0.  0.  0.2 0.2 1. ],[1.71587302 0.71587302 0.25170068 0.24451474 0.17378659 0.01355714]
DecisionTree,46,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 0.8 0.8 1. ],[0.  0.  0.2 0.4 1. ],[1.71428571 0.71428571 0.5        0.4        0.        ]
KNN,46,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 1. ],[0.  0.2 1. ],[2. 1. 0.]
OneClassSVM,46,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[],[],[]
LocalOutlierFactor,46,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[],[],[]
IsolationForest,46,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,46,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 0.2 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 1. ],"[1.815069   0.815069   0.57432705 0.19454528 0.11373723 0.07740331
 0.06750229 0.02783054 0.00361937]"
RandomForest,47,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.8 0.8 1. ],"[1.74301802 0.74301802 0.36986987 0.347816   0.27744563 0.27222222
 0.26986987 0.15135135 0.13653654 0.        ]"
DecisionTree,47,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 0.8 0.8 1.  1. ],[0.  0.  0.2 0.4 0.4 1. ],[1.71428571 0.71428571 0.5        0.4        0.2        0.        ]
KNN,47,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.2 1.  1. ],[0.  0.  0.8 0.8 1. ],[1.61344245 0.61344245 0.25944369 0.0859741  0.        ]
OneClassSVM,47,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[],[],[]
LocalOutlierFactor,47,0.375,0.4,0.42857142857142855,0.3333333333333333,0.6,0.2,-0.21822,[],[],[]
IsolationForest,47,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,47,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 0.2 0.8 0.8 1.  1. ],[0.  0.  0.2 0.2 0.6 0.6 1. ],"[1.8313565  0.83135647 0.747216   0.15231566 0.04570239 0.04111075
 0.002352  ]"
RandomForest,48,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.8 1. ],[0.  0.  0.6 1. ],[1.6 0.6 0.2 0. ]
DecisionTree,48,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 0.8 0.8 1.  1. ],[0.  0.  0.2 0.4 0.4 1. ],[1.71428571 0.71428571 0.5        0.4        0.25       0.        ]
KNN,48,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.2 0.8 0.8 1.  1. ],[0.  0.  0.4 0.4 0.8 0.8 1. ],"[1.60901365 0.60901365 0.38285381 0.21150029 0.1811253  0.10801894
 0.        ]"
OneClassSVM,48,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[],[],[]
LocalOutlierFactor,48,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[],[],[]
IsolationForest,48,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,48,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.2 0.4 0.4 0.8 0.8 1.  1. ],[0.  0.  0.4 0.4 0.6 0.6 0.8 0.8 1. ],"[1.5888507  0.58885074 0.27446017 0.23990785 0.21491441 0.13873051
 0.13431849 0.05924635 0.01571338]"
RandomForest,49,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 1. ],[0. 0. 1.],[2. 1. 0.]
DecisionTree,49,0.79167,0.8,1.0,0.7142857142857143,0.6,1.0,0.65465,[0.  0.6 0.8 1.  1.  1. ],[0.  0.  0.2 0.2 0.8 1. ],[1.71428571 0.71428571 0.27272727 0.09090909 0.07894737 0.        ]
KNN,49,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1. 1.],[0.  0.8 1. ],[1.33333333 0.33333333 0.        ]
OneClassSVM,49,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[],[],[]
LocalOutlierFactor,49,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[],[],[]
IsolationForest,49,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,49,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.2 0.8 0.8 1.  1. ],[0.  0.  0.2 0.2 0.6 0.6 1. ],"[1.8466355  0.84663546 0.49390763 0.12795426 0.02966642 0.01936765
 0.00334965]"
